Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 07/21  14:00:00,31.715,0.0,0.0,,,0.0,,,,31.022742345513272,,,,,,,,,,,,,,,,,,,,,,,,30.888918522870743,106.31158880214753,107.85154935367106 
 07/21  15:00:00,32.0,0.0,0.0,,,0.0,,,,31.247743853625057,,,,,,,,,,,,,,,,,,,,,,,,31.162815149617572,78.5651641358292,83.07212499834719 
 07/21  16:00:00,31.43,0.0,0.0,,,0.0,,,,31.344436056443,,,,,,,,,,,,,,,,,,,,,,,,31.331823917607554,35.744450511171436,41.670066164561064 
 07/21  17:00:00,30.328,0.0,0.0,,,0.0,,,,31.316571507289922,,,,,,,,,,,,,,,,,,,,,,,,31.378574848222826,0.40373526046245,3.61463561284351 
 07/21  18:00:00,28.922,0.0,0.0,,,0.0,,,,31.18555759155064,,,,,,,,,,,,,,,,,,,,,,,,31.330327694829943,-41.07981253207291,-33.23884325743979 
 07/21  19:00:00,26.927,0.0,0.0,,,0.0,,,,30.82281578516259,,,,,,,,,,,,,,,,,,,,,,,,31.07115705722132,-147.38173209167292,-131.3090035006783 
 07/21  20:00:00,25.027,0.0,0.0,,,0.0,,,,30.414198730145067,,,,,,,,,,,,,,,,,,,,,,,,30.591347642419002,-140.40707739423652,-154.7166436786408 
 07/21  21:00:00,23.544999999999998,0.0,0.0,,,0.0,,,,30.191059387912865,,,,,,,,,,,,,,,,,,,,,,,,30.30594069269744,-74.40276340841665,-76.73131793126446 
 07/21  22:00:00,22.177,0.0,0.0,,,0.0,,,,29.987718812456617,,,,,,,,,,,,,,,,,,,,,,,,30.102043698780477,-70.07304095419617,-69.76148491626245 
 07/21  23:00:00,20.999000000000002,0.0,0.0,,,0.0,,,,29.782034090740822,,,,,,,,,,,,,,,,,,,,,,,,29.89860233306011,-70.23168830085567,-70.3230277639642 
 07/21  24:00:00,19.935000000000002,0.0,0.0,0.0,9.,0.0,-30412800.0,30412800.0,0.0,29.571160186540627,29.84925565244932,27.55114111970907,0.9278605419291884,9.779379839839601,29.937515104493382,30.184430227754174,0.9481470049857149,11.6385867918059,29.787279876736577,25.5964279541938,0.7766757370231666,11.649259530516476,29.930074939906792,30.0384791834243,0.9459848924797584,11.645136617095858,29.9217088781572,29.92168537753338,0.8813524107936944,29.988572438030833,32.36481161517375,0.8149178082948397,13.389164342746795,29.69242426888305,-72.78346203196836,-72.3396741760254 
 12/21  01:00:00,-15.5,1.25,1.25,,,0.0,,,,-18.529822751938667,,,,,,,,,,,,,,,,,,,,,,,,-18.532150527742516,-0.038771215793477865,-0.038827316235824694 
 12/21  02:00:00,-15.5,3.25,3.25,,,0.0,,,,-18.529918025686086,,,,,,,,,,,,,,,,,,,,,,,,-18.532244329425776,-0.03832546412051174,-0.03838092033889055 
 12/21  03:00:00,-15.5,3.375,3.375,,,0.0,,,,-18.530012203147713,,,,,,,,,,,,,,,,,,,,,,,,-18.5323370526316,-0.03788483073443771,-0.03793965012322577 
 12/21  04:00:00,-15.5,1.125,1.125,,,0.0,,,,-18.530105296934924,,,,,,,,,,,,,,,,,,,,,,,,-18.532428709744476,-0.037449257050708784,-0.03750344688380684 
 12/21  05:00:00,-15.5,1.875,1.875,,,0.0,,,,-18.5301973195141,,,,,,,,,,,,,,,,,,,,,,,,-18.53251931300709,-0.03701868514375395,-0.037072252638140624 
 12/21  06:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.530288283208296,,,,,,,,,,,,,,,,,,,,,,,,-18.532608874521962,-0.03659305773795074,-0.0366460100281436 
 12/21  07:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.530378200198886,,,,,,,,,,,,,,,,,,,,,,,,-18.532697406253007,-0.03617231822587197,-0.03622466234761564 
 12/21  08:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.530467082527178,,,,,,,,,,,,,,,,,,,,,,,,-18.53278492002711,-0.03575641063050394,-0.03580815354822178 
 12/21  09:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.530554942096053,,,,,,,,,,,,,,,,,,,,,,,,-18.532871427535746,-0.03534527961072742,-0.0353964282225723 
 12/21  10:00:00,-15.5,2.375,2.375,,,0.0,,,,-18.53064179067151,,,,,,,,,,,,,,,,,,,,,,,,-18.53295694033641,-0.03493887045964161,-0.034989431564672116 
 12/21  11:00:00,-15.5,0.75,0.75,,,0.0,,,,-18.53072763988429,,,,,,,,,,,,,,,,,,,,,,,,-18.533041469854247,-0.03453712909051854,-0.03458710942900881 
 12/21  12:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.530812501231388,,,,,,,,,,,,,,,,,,,,,,,,-18.533125027383498,-0.03414000203445866,-0.03418940825427941 
 12/21  13:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.53089638607759,,,,,,,,,,,,,,,,,,,,,,,,-18.53320762408899,-0.03374743642995037,-0.033796275103163784 
 12/21  14:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.530979305657034,,,,,,,,,,,,,,,,,,,,,,,,-18.533289271007654,-0.03335938001772609,-0.03340765765603762 
 12/21  15:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.53106127107467,,,,,,,,,,,,,,,,,,,,,,,,-18.533369979049947,-0.03297578112691646,-0.03302350415939212 
 12/21  16:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.53114229330773,,,,,,,,,,,,,,,,,,,,,,,,-18.533449759001286,-0.032596588678237115,-0.032643763467220296 
 12/21  17:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.531222383207258,,,,,,,,,,,,,,,,,,,,,,,,-18.53352862152348,-0.03222175218223722,-0.032268385001747335 
 12/21  18:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.53130155149949,,,,,,,,,,,,,,,,,,,,,,,,-18.533606577156142,-0.03185122171710386,-0.03189731877917641 
 12/21  19:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.53137980878732,,,,,,,,,,,,,,,,,,,,,,,,-18.53368363631807,-0.0314849479355086,-0.0315305153729437 
 12/21  20:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.531457165551732,,,,,,,,,,,,,,,,,,,,,,,,-18.533759809308684,-0.031122882037503352,-0.031167925944523833 
 12/21  21:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.531533632153184,,,,,,,,,,,,,,,,,,,,,,,,-18.533835106309297,-0.030764975791508054,-0.030809502151950705 
 12/21  22:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.53160921883297,,,,,,,,,,,,,,,,,,,,,,,,-18.53390953738448,-0.030411181522044473,-0.0304551962751219 
 12/21  23:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.531683935714625,,,,,,,,,,,,,,,,,,,,,,,,-18.533983112483476,-0.030061452077740913,-0.030104961096933926 
 12/21  24:00:00,-15.5,0.0,0.0,0.0,10.,0.0,-30412800.0,30412800.0,0.0,-18.531757792805262,-18.47523315911679,-17.459403160893114,0.5067038829808955,7.151579413326002,-18.47523315911679,-17.459403160893114,0.5067038829808955,7.151579413326002,-18.472655476088704,-17.41259660389538,0.5141131713074761,7.41660988157713,-18.472655476088704,-17.41259660389538,0.5141131713074761,7.41660988157713,-18.53634498329999,-18.53632215649795,0.11196330194468167,-18.593581939804444,-20.310537567330876,0.5965214405074115,8.618756796230022,-18.53405584144141,-0.029715740863360818,-0.029758749943686075 
 01/01  01:00:00,7.0125,1.25,1.25,,,0.0,,,,12.016521606091942,,,,,,,,,,,,,,,,,,,,,,,,12.12755619646732,-65.74223443866724,-62.29431194020549 
 01/01  02:00:00,7.2,3.25,3.25,,,0.0,,,,11.935780789760603,,,,,,,,,,,,,,,,,,,,,,,,11.993830326637763,-20.37464113505289,-29.748921972126034 
 01/01  03:00:00,6.8875,3.375,3.375,,,0.0,,,,11.857791308658234,,,,,,,,,,,,,,,,,,,,,,,,11.936623928723161,-35.59642352600412,-29.783487102680397 
 01/01  04:00:00,6.324999999999999,1.125,1.125,,,0.0,,,,11.685521613968046,,,,,,,,,,,,,,,,,,,,,,,,11.797784388054975,-67.03360435185398,-63.25438656403958 
 01/01  05:00:00,5.0375,1.875,1.875,,,0.0,,,,11.524757009859782,,,,,,,,,,,,,,,,,,,,,,,,11.623935818333603,-55.18048625118698,-58.59228998979931 
 01/01  06:00:00,4.4,3.0,3.0,,,0.0,,,,11.374688358730006,,,,,,,,,,,,,,,,,,,,,,,,11.477695701542576,-56.25555943615466,-55.31179719383849 
 01/01  07:00:00,5.4624999999999995,3.0,3.0,,,0.0,,,,11.221742578088575,,,,,,,,,,,,,,,,,,,,,,,,11.325268320906433,-57.27844606065873,-57.177213129382395 
 01/01  08:00:00,5.4125,3.0,3.0,,,0.0,,,,11.29074890812813,,,,,,,,,,,,,,,,,,,,,,,,11.241948136662637,48.018290819509396,17.467388486046843 
 01/01  09:00:00,6.750000000000001,3.0,3.0,,,0.0,,,,12.090468156404778,,,,,,,,,,,,,,,,,,,,,,,,11.737359158497219,286.94174639304447,269.0786071884722 
 01/01  10:00:00,8.487499999999999,2.375,2.375,,,0.0,,,,12.794254379467658,,,,,,,,,,,,,,,,,,,,,,,,12.544281765090291,277.93904002787224,289.14221000325927 
 01/01  11:00:00,9.2125,0.75,0.75,,,0.0,,,,13.181391538933296,,,,,,,,,,,,,,,,,,,,,,,,13.114701516447399,130.01570587077688,152.34700176602223 
 01/01  12:00:00,9.775,0.0,0.0,,,0.0,,,,13.332486157778995,,,,,,,,,,,,,,,,,,,,,,,,13.324991512429744,53.56753666424124,53.87780277176008 
 01/01  13:00:00,10.375,0.0,0.0,,,0.0,,,,13.52314886250344,,,,,,,,,,,,,,,,,,,,,,,,13.480498289487665,73.29790177629467,67.29931161912693 
 01/01  14:00:00,10.9125,0.0,0.0,,,0.0,,,,13.915374997522807,,,,,,,,,,,,,,,,,,,,,,,,13.790085871279327,153.10941369778476,144.09916606697618 
 01/01  15:00:00,12.85,0.0,0.0,,,0.0,,,,14.254455763228481,,,,,,,,,,,,,,,,,,,,,,,,14.209825424870726,122.56300313239771,137.1175637544967 
 01/01  16:00:00,13.9,0.0,0.0,,,0.0,,,,13.97634758990249,,,,,,,,,,,,,,,,,,,,,,,,14.252946444678557,-117.57479475780221,-79.76901910682601 
 01/01  17:00:00,12.15,0.0,0.0,,,0.0,,,,13.283874009124393,,,,,,,,,,,,,,,,,,,,,,,,13.658623535344507,-254.20736690965003,-260.87750371083774 
 01/01  18:00:00,11.1,0.0,0.0,,,0.0,,,,12.990938995531064,,,,,,,,,,,,,,,,,,,,,,,,13.149176759881367,-119.05306645662984,-133.48828691994555 
 01/01  19:00:00,10.7875,0.0,0.0,,,0.0,,,,12.824233817015443,,,,,,,,,,,,,,,,,,,,,,,,12.919411626273913,-61.2242169971918,-65.26987383350938 
 01/01  20:00:00,10.6,0.0,0.0,,,0.0,,,,12.73700002637634,,,,,,,,,,,,,,,,,,,,,,,,12.797883436063097,-29.760973009271822,-33.459107133410676 
 01/01  21:00:00,9.5375,0.0,0.0,,,0.0,,,,12.611080217500053,,,,,,,,,,,,,,,,,,,,,,,,12.701666781145512,-50.606173821548836,-45.28683144576203 
 01/01  22:00:00,9.2125,0.0,0.0,,,0.0,,,,12.4950919334143,,,,,,,,,,,,,,,,,,,,,,,,12.568508691976932,-38.392813134447806,-42.815253900388754 
 01/01  23:00:00,8.4,0.0,0.0,,,0.0,,,,12.342754388736182,,,,,,,,,,,,,,,,,,,,,,,,12.447480350006595,-61.4077803323125,-55.39287340094053 
 01/01  24:00:00,7.1125,0.0,0.0,0.0,3.,0.0,,,,12.183134364739827,12.83322293688674,20.41115685227441,1.060248910685018,5.010885874201873,12.581175079677337,13.309344496653495,0.9215328581858286,4.7311699159490965,12.42179341990139,8.962403330996745,0.8098712951860106,4.420583673434748,12.528500199421506,11.85572758641773,0.8713111481213035,4.588064998855246,12.554441421601615,12.554462249574852,0.9314287472896675,12.52862940382761,10.689838635355327,0.8711312212724668,5.214521507254911,12.278866608297108,-54.66401782387585,-58.16782351139046 
 01/02  01:00:00,8.075000000000001,0.0,0.0,,,0.0,,,,12.119932577360608,,,,,,,,,,,,,,,,,,,,,,,,12.17484985696919,-19.061447769817647,-24.466598559411516 
 01/02  02:00:00,7.15,1.25,0.625,,,0.0,,,,11.904903525383197,,,,,,,,,,,,,,,,,,,,,,,,12.05172245268078,-96.46639638651395,-79.66116655725688 
 01/02  03:00:00,5.7875,1.375,1.0,,,0.0,,,,11.647977435213068,,,,,,,,,,,,,,,,,,,,,,,,11.775226481954032,-83.48528695931401,-92.62817304322756 
 01/02  04:00:00,4.5375,2.25,2.25,,,0.0,,,,11.434733863871983,,,,,,,,,,,,,,,,,,,,,,,,11.565740380655066,-79.81319588327784,-77.76071979830229 
 01/02  05:00:00,4.9624999999999995,1.125,1.125,,,0.0,,,,11.324152811335896,,,,,,,,,,,,,,,,,,,,,,,,11.401815624561833,-30.152293527737527,-39.89067579286099 
 01/02  06:00:00,6.6,0.0,0.0,,,0.0,,,,11.338338312697468,,,,,,,,,,,,,,,,,,,,,,,,11.376069599959896,3.2429411149323286,1.497901945406523 
 01/02  07:00:00,7.575,0.0,0.0,,,0.0,,,,11.338704381323163,,,,,,,,,,,,,,,,,,,,,,,,11.379588605081752,-5.364434335914904,-3.007201385472004 
 01/02  08:00:00,7.425,0.0,0.0,,,0.0,,,,11.381660382773024,,,,,,,,,,,,,,,,,,,,,,,,11.371348514988451,16.865696735765592,8.31869300291859 
 01/02  09:00:00,9.325000000000001,0.0,0.0,,,0.0,,,,11.77760618279714,,,,,,,,,,,,,,,,,,,,,,,,11.569506093442154,129.03552084024642,115.7984844833515 
 01/02  10:00:00,11.287499999999998,0.0,0.0,,,0.0,,,,12.217435120230101,,,,,,,,,,,,,,,,,,,,,,,,12.005111498482071,174.91066404247198,175.6708623796399 
 01/02  11:00:00,13.075,0.625,0.0,,,0.0,,,,12.650970321470677,,,,,,,,,,,,,,,,,,,,,,,,12.459080843810945,176.27616110343573,169.82672077517924 
 01/02  12:00:00,13.9,1.625,0.625,,,0.0,,,,13.038685973076129,,,,,,,,,,,,,,,,,,,,,,,,12.925914657280245,138.39687715783796,153.4620271412982 
 01/02  13:00:00,13.9,2.0,1.0,,,0.0,,,,13.513569084079316,,,,,,,,,,,,,,,,,,,,,,,,13.329176569039465,195.67957674096357,177.674960041051 
 01/02  14:00:00,13.9,2.0,1.0,,,0.0,,,,13.727925205515602,,,,,,,,,,,,,,,,,,,,,,,,13.727352755695248,59.01416315570002,85.86806134732637 
 01/02  15:00:00,12.837499999999999,2.0,1.0,,,0.0,,,,13.751223636477603,,,,,,,,,,,,,,,,,,,,,,,,13.813595175621113,17.248814434102172,19.547884390808797 
 01/02  16:00:00,12.575,1.375,1.0,,,0.0,,,,13.545885680155083,,,,,,,,,,,,,,,,,,,,,,,,13.760888748256464,-80.99391950840969,-59.651356496732596 
 01/02  17:00:00,11.7375,1.0,0.375,,,0.0,,,,12.971630678460892,,,,,,,,,,,,,,,,,,,,,,,,13.298306488462549,-213.15342671517948,-214.91420297074083 
 01/02  18:00:00,10.7875,2.25,1.25,,,0.0,,,,12.674067052916968,,,,,,,,,,,,,,,,,,,,,,,,12.846311562834916,-127.58752643397807,-132.64081444703666 
 01/02  19:00:00,11.287499999999998,1.125,0.75,,,0.0,,,,12.478235896721312,,,,,,,,,,,,,,,,,,,,,,,,12.57449879899061,-65.85823556928905,-76.02234320865637 
 01/02  20:00:00,11.7,0.0,0.0,,,0.0,,,,12.42880564870608,,,,,,,,,,,,,,,,,,,,,,,,12.469196365472612,-14.488292630999743,-20.015109482670212 
 01/02  21:00:00,10.6375,0.0,0.0,,,0.0,,,,12.344583883715035,,,,,,,,,,,,,,,,,,,,,,,,12.418760040724607,-37.07056955996468,-30.03776192678332 
 01/02  22:00:00,9.3125,0.0,0.0,,,0.0,,,,12.13580165042552,,,,,,,,,,,,,,,,,,,,,,,,12.257853171380711,-80.30582470195125,-75.56674549102321 
 01/02  23:00:00,9.2125,0.0,0.0,,,0.0,,,,11.97219930856426,,,,,,,,,,,,,,,,,,,,,,,,12.0623080331317,-52.52025416326249,-59.217541023559626 
 01/02  24:00:00,9.0875,0.0,0.0,0.0,4.,0.0,,,,11.839558740235463,12.512197283036096,17.89147424133846,1.0072448396873044,6.0306486325256685,12.286935737120851,11.602388204418409,0.8873790321253519,5.7771609067693435,12.202794922156057,9.363957985213135,0.8243582902967851,5.436553615417805,12.29261111368625,11.73820048872715,0.8835752702652804,5.586235468597632,12.364115115503703,12.367577333349779,0.9196080586803802,12.255334814830602,9.12609239778898,0.860686633831017,6.61584976061986,11.93204407052654,-50.67584775414163,-48.79296477470991 
 01/03  01:00:00,9.2125,0.0,0.0,,,0.0,,,,11.823883592225183,,,,,,,,,,,,,,,,,,,,,,,,11.851799410291344,1.4854754513472415,-7.854435540014649 
 01/03  02:00:00,9.775,0.0,0.0,,,0.0,,,,11.869792033521808,,,,,,,,,,,,,,,,,,,,,,,,11.881915618970451,10.819291122085003,12.466061463635638 
 01/03  03:00:00,11.375,0.0,0.0,,,0.0,,,,11.865569421640133,,,,,,,,,,,,,,,,,,,,,,,,11.8945163037377,-5.683290836095875,-2.135903654805902 
 01/03  04:00:00,13.2625,0.0,0.0,,,0.0,,,,11.991187597558572,,,,,,,,,,,,,,,,,,,,,,,,11.920953044637495,35.23106359711172,26.829973482655898 
 01/03  05:00:00,13.212500000000002,0.0,0.0,,,0.0,,,,12.039895807299956,,,,,,,,,,,,,,,,,,,,,,,,12.004580271231694,16.274328243096143,21.757411227124724 
 01/03  06:00:00,12.425,0.0,0.0,,,0.0,,,,11.994417686388708,,,,,,,,,,,,,,,,,,,,,,,,12.013923391675585,-6.530093502404085,-4.62337490791537 
 01/03  07:00:00,11.5125,0.0,0.0,,,0.0,,,,11.925353624147082,,,,,,,,,,,,,,,,,,,,,,,,11.973624104669721,-22.976108900907278,-20.988863430882354 
 01/03  08:00:00,11.1,0.0,0.0,,,0.0,,,,11.93843378770341,,,,,,,,,,,,,,,,,,,,,,,,11.92618374195559,4.227284362163697,-4.721861953625722 
 01/03  09:00:00,11.474999999999998,0.0,0.0,,,0.0,,,,12.257380160759233,,,,,,,,,,,,,,,,,,,,,,,,12.074458223368566,114.14259018594979,98.06247028976449 
 01/03  10:00:00,12.7,0.0,0.0,,,0.0,,,,12.77548049690613,,,,,,,,,,,,,,,,,,,,,,,,12.533401593385484,211.39150204562807,204.101129656473 
 01/03  11:00:00,12.6125,0.0,0.0,,,0.0,,,,13.082522287535436,,,,,,,,,,,,,,,,,,,,,,,,13.009127957380453,106.0835555191136,129.68575142401434 
 01/03  12:00:00,13.95,0.625,0.625,,,0.0,,,,13.364789220677373,,,,,,,,,,,,,,,,,,,,,,,,13.244679383596246,115.86203173002636,98.9057826393101 
 01/03  13:00:00,15.375000000000002,2.25,1.625,,,0.0,,,,13.780315011460047,,,,,,,,,,,,,,,,,,,,,,,,13.640486324702149,155.04507042226857,157.60289349439813 
 01/03  14:00:00,15.912500000000001,2.375,1.375,,,0.0,,,,14.216734200584293,,,,,,,,,,,,,,,,,,,,,,,,14.087352807862565,163.53272642312146,166.0580207502888 
 01/03  15:00:00,16.1,1.375,1.0,,,0.0,,,,14.2658410094816,,,,,,,,,,,,,,,,,,,,,,,,14.339090523824359,6.467867863642615,29.174127337249974 
 01/03  16:00:00,14.725,1.625,1.0,,,0.0,,,,13.948692042786117,,,,,,,,,,,,,,,,,,,,,,,,14.199194006375581,-114.2785568189872,-95.92690011343001 
 01/03  17:00:00,13.9,2.0,1.625,,,0.0,,,,13.34760481672129,,,,,,,,,,,,,,,,,,,,,,,,13.68364109791041,-226.36024287517034,-228.2516456380736 
 01/03  18:00:00,13.212500000000002,1.375,1.375,,,0.0,,,,13.153269104733985,,,,,,,,,,,,,,,,,,,,,,,,13.255890318476672,-76.14791082495273,-95.72519566504461 
 01/03  19:00:00,12.425,1.0,1.0,,,0.0,,,,13.05203291156804,,,,,,,,,,,,,,,,,,,,,,,,13.126456650234594,-42.58235709038801,-40.004224345781125 
 01/03  20:00:00,11.2,2.875,1.625,,,0.0,,,,12.859813533452611,,,,,,,,,,,,,,,,,,,,,,,,12.973310499375335,-74.24980972751436,-69.62659683783403 
 01/03  21:00:00,10.225,4.625,2.0,,,0.0,,,,12.752533687544984,,,,,,,,,,,,,,,,,,,,,,,,12.813193184779118,-30.446281826199474,-39.76464234275301 
 01/03  22:00:00,9.3125,5.0,2.0,,,0.0,,,,12.598765323892836,,,,,,,,,,,,,,,,,,,,,,,,12.708936852672192,-66.17126483933451,-56.063379128963774 
