Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 07/21  24:00:00,19.935000000000002,0.0,0.0,0.0,9.,0.0,-30412800.0,30412800.0,0.0,28.57827042087051,29.070286730686146,27.587961522334066,1.178891324479166,9.790593757972587,29.28109146058517,30.16370875908741,1.2012894312601752,11.651113940105384,28.921763995855233,25.665543561267285,0.958924700109498,11.659727716712768,29.25749967005993,30.02412150452407,1.20235670552655,11.6575685705213,29.193394233303284,29.193380218019787,1.0493743709275147,29.285111894442135,32.358091936939246,0.8075657990744095,13.388934828073433,28.75996303371106,-122.2535677024035,-121.56129537731961 
 12/21  01:00:00,-15.5,1.25,1.25,,,0.0,,,,-18.017080271459086,,,,,,,,,,,,,,,,,,,,,,,,-18.01997893809324,-0.02828840513304698,-0.028360030519714297 
 12/21  02:00:00,-15.5,3.25,3.25,,,0.0,,,,-18.01715067603475,,,,,,,,,,,,,,,,,,,,,,,,-18.02004721967093,-0.02772211781555578,-0.02779231140497105 
 12/21  03:00:00,-15.5,3.375,3.375,,,0.0,,,,-18.017219669908958,,,,,,,,,,,,,,,,,,,,,,,,-18.020114134326292,-0.0271671506059028,-0.027235940928654875 
 12/21  04:00:00,-15.5,1.125,1.125,,,0.0,,,,-18.017287281337342,,,,,,,,,,,,,,,,,,,,,,,,-18.020179709385747,-0.02662327791838326,-0.02669069294002965 
 12/21  05:00:00,-15.5,1.875,1.875,,,0.0,,,,-18.017353538010035,,,,,,,,,,,,,,,,,,,,,,,,-18.020243971631082,-0.026090278639842257,-0.02615634578087659 
 12/21  06:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.017418467063006,,,,,,,,,,,,,,,,,,,,,,,,-18.020306947310264,-0.02556793602417251,-0.025632682152037407 
 12/21  07:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.017482095089093,,,,,,,,,,,,,,,,,,,,,,,,-18.02036866214798,-0.025056037627255723,-0.025119489081766602 
 12/21  08:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.017544448148865,,,,,,,,,,,,,,,,,,,,,,,,-18.02042914135602,-0.024554375200983802,-0.024616557798114194 
 12/21  09:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.017605551781273,,,,,,,,,,,,,,,,,,,,,,,,-18.020488409643423,-0.024062744626560217,-0.02412368367676803 
 12/21  10:00:00,-15.5,2.375,2.375,,,0.0,,,,-18.017665431014056,,,,,,,,,,,,,,,,,,,,,,,,-18.020546491226455,-0.02358094582813086,-0.023640666134020286 
 12/21  11:00:00,-15.5,0.75,0.75,,,0.0,,,,-18.017724110373972,,,,,,,,,,,,,,,,,,,,,,,,-18.02060340983834,-0.023108782703480824,-0.02316730857629065 
 12/21  12:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.017781613896787,,,,,,,,,,,,,,,,,,,,,,,,-18.020659188738883,-0.02264606302697869,-0.022703418297992946 
 12/21  13:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.017837965137108,,,,,,,,,,,,,,,,,,,,,,,,-18.020713850723805,-0.02219259838997578,-0.022248806415111365 
 12/21  14:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.017893187178025,,,,,,,,,,,,,,,,,,,,,,,,-18.020767418134028,-0.021748204124931725,-0.021803287806376134 
 12/21  15:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.017947302640476,,,,,,,,,,,,,,,,,,,,,,,,-18.0208199128646,-0.02131269923227075,-0.021366680996093044 
 12/21  16:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.01800033369252,,,,,,,,,,,,,,,,,,,,,,,,-18.020871356373636,-0.02088590629244491,-0.020938808141231217 
 12/21  17:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.018052302058415,,,,,,,,,,,,,,,,,,,,,,,,-18.02092176969094,-0.020467651417579003,-0.02051949490303909 
 12/21  18:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.018103229027453,,,,,,,,,,,,,,,,,,,,,,,,-18.020971173426517,-0.020057764175590354,-0.020108570422859472 
 12/21  19:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.018153135462672,,,,,,,,,,,,,,,,,,,,,,,,-18.021019587778945,-0.019656077511498005,-0.019705867235499074 
 12/21  20:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.01820204180938,,,,,,,,,,,,,,,,,,,,,,,,-18.021067032543506,-0.019262427693511608,-0.019311221194013267 
 12/21  21:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.01824996810354,,,,,,,,,,,,,,,,,,,,,,,,-18.021113527120235,-0.018876654248943137,-0.01892447141940558 
 12/21  22:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.018296933979876,,,,,,,,,,,,,,,,,,,,,,,,-18.021159090521756,-0.018498599886928258,-0.018545460225172603 
 12/21  23:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.018342958679966,,,,,,,,,,,,,,,,,,,,,,,,-18.021203741380976,-0.01812811044533813,-0.01817403306222601 
 12/21  24:00:00,-15.5,0.0,0.0,0.0,10.,0.0,-30412800.0,30412800.0,0.0,-18.018388061060097,-17.948472505727658,-17.465859085260565,0.5453252159393962,7.151370309115248,-17.948472505727658,-17.465859085260565,0.5453252159393962,7.151370309115248,-17.94244313163485,-17.420319747374677,0.5601038772570976,7.4163098617460905,-17.94244313163485,-17.420319747374677,0.5601038772570976,7.4163098617460905,-18.02509468219863,-18.025078179353795,0.12481134878179806,-18.097260011776772,-20.3029411482885,0.645550733996863,8.618955371237393,-18.02124749795866,-0.017765034839441363,-0.017810038458819497 
 01/01  01:00:00,7.0125,1.25,1.25,,,0.0,,,,12.199399978556956,,,,,,,,,,,,,,,,,,,,,,,,12.361431044829107,-100.57028125914951,-98.4302151433478 
 01/01  02:00:00,7.2,3.25,3.25,,,0.0,,,,12.059186968628564,,,,,,,,,,,,,,,,,,,,,,,,12.15760943920233,-37.219789843753425,-48.79306714847007 
 01/01  03:00:00,6.8875,3.375,3.375,,,0.0,,,,11.90957454461238,,,,,,,,,,,,,,,,,,,,,,,,12.038700840233219,-67.82948610826284,-59.24479277243419 
 01/01  04:00:00,6.324999999999999,1.125,1.125,,,0.0,,,,11.627956730770398,,,,,,,,,,,,,,,,,,,,,,,,11.796919307692107,-110.61437014974595,-105.55735532525158 
 01/01  05:00:00,5.0375,1.875,1.875,,,0.0,,,,11.344186502054523,,,,,,,,,,,,,,,,,,,,,,,,11.502895134737534,-99.96837138156518,-103.41095597357584 
 01/01  06:00:00,4.4,3.0,3.0,,,0.0,,,,11.085876750499818,,,,,,,,,,,,,,,,,,,,,,,,11.242059588605294,-94.41706299214196,-95.02702836485949 
 01/01  07:00:00,5.4624999999999995,3.0,3.0,,,0.0,,,,10.869477124842275,,,,,,,,,,,,,,,,,,,,,,,,11.01113016276465,-76.58112633114325,-79.13338136027274 
 01/01  08:00:00,5.4125,3.0,3.0,,,0.0,,,,11.121175462544034,,,,,,,,,,,,,,,,,,,,,,,,10.968268343260457,151.19689019632807,87.82888774092078 
 01/01  09:00:00,6.750000000000001,3.0,3.0,,,0.0,,,,12.563822787248448,,,,,,,,,,,,,,,,,,,,,,,,12.011380118706436,644.5800655005323,635.1694756565068 
 01/01  10:00:00,8.487499999999999,2.375,2.375,,,0.0,,,,13.769959865543935,,,,,,,,,,,,,,,,,,,,,,,,13.589723461477796,477.2782818619107,497.7339219091339 
 01/01  11:00:00,9.2125,0.75,0.75,,,0.0,,,,14.325620086997967,,,,,,,,,,,,,,,,,,,,,,,,14.477360146131353,164.46799975480113,206.6150931106189 
 01/01  12:00:00,9.775,0.0,0.0,,,0.0,,,,14.477153065966798,,,,,,,,,,,,,,,,,,,,,,,,14.675871107682958,39.09329005461521,36.485304144754664 
 01/01  13:00:00,10.375,0.0,0.0,,,0.0,,,,14.745054260080993,,,,,,,,,,,,,,,,,,,,,,,,14.838667180421167,105.4760341542195,89.79708537625382 
 01/01  14:00:00,10.9125,0.0,0.0,,,0.0,,,,15.440079484691147,,,,,,,,,,,,,,,,,,,,,,,,15.375302558895992,282.4259039966964,262.7332175646975 
 01/01  15:00:00,12.85,0.0,0.0,,,0.0,,,,16.0956369921907,,,,,,,,,,,,,,,,,,,,,,,,16.18057870099919,240.46172730195727,266.8446566390574 
 01/01  16:00:00,13.9,0.0,0.0,,,0.0,,,,15.70395673045738,,,,,,,,,,,,,,,,,,,,,,,,16.23312572718209,-258.02073775206117,-180.5354521886084 
 01/01  17:00:00,12.15,0.0,0.0,,,0.0,,,,14.420751220238339,,,,,,,,,,,,,,,,,,,,,,,,15.111294557992252,-560.0724002563632,-570.9965932239945 
 01/01  18:00:00,11.1,0.0,0.0,,,0.0,,,,13.877299883419198,,,,,,,,,,,,,,,,,,,,,,,,14.106702005257628,-203.8300855945784,-234.06717598333105 
 01/01  19:00:00,10.7875,0.0,0.0,,,0.0,,,,13.60204390379433,,,,,,,,,,,,,,,,,,,,,,,,13.745203919561781,-96.41045072226123,-100.67966773602393 
 01/01  20:00:00,10.6,0.0,0.0,,,0.0,,,,13.442846866356684,,,,,,,,,,,,,,,,,,,,,,,,13.545039472818008,-52.30307029610832,-57.76341924059629 
 01/01  21:00:00,9.5375,0.0,0.0,,,0.0,,,,13.216131746782722,,,,,,,,,,,,,,,,,,,,,,,,13.365698317727857,-94.35525381924607,-84.9244945195745 
 01/01  22:00:00,9.2125,0.0,0.0,,,0.0,,,,13.009954746321904,,,,,,,,,,,,,,,,,,,,,,,,13.126947094535074,-65.00435849135482,-73.71149966196933 
 01/01  23:00:00,8.4,0.0,0.0,,,0.0,,,,12.752032728093395,,,,,,,,,,,,,,,,,,,,,,,,12.917547626622722,-107.44882092742228,-96.80271036956455 
 01/01  24:00:00,7.1125,0.0,0.0,0.0,3.,0.0,,,,12.465852220261024,13.757899253932791,20.27197145055895,1.366262319784734,4.995016059575497,13.178543160271275,13.345698799066426,1.1445314255081807,4.719429439555133,12.805279433386204,9.139119615515465,0.9878888541296525,4.408293555670272,13.051542212058019,11.950010346991403,1.103363167420467,4.572762309908035,13.171690777886885,13.17170603820604,1.1385606813119014,13.140334091012491,10.700080964460895,0.8664103877286472,5.214850647514592,12.620535504713335,-98.53440417190922,-103.72143103330245 
 01/02  01:00:00,8.075000000000001,0.0,0.0,,,0.0,,,,12.355095533935556,,,,,,,,,,,,,,,,,,,,,,,,12.439764688535764,-26.993060000778193,-38.31452382473694 
 01/02  02:00:00,7.15,1.25,0.625,,,0.0,,,,12.02338574469326,,,,,,,,,,,,,,,,,,,,,,,,12.243428480991117,-158.70280906792107,-130.56493229860456 
 01/02  03:00:00,5.7875,1.375,1.0,,,0.0,,,,11.612575116083697,,,,,,,,,,,,,,,,,,,,,,,,11.80083741092123,-130.33492881208187,-145.4397248845152 
 01/02  04:00:00,4.5375,2.25,2.25,,,0.0,,,,11.261727889854448,,,,,,,,,,,,,,,,,,,,,,,,11.462563845051365,-133.53260969132182,-129.12916394573648 
 01/02  05:00:00,4.9624999999999995,1.125,1.125,,,0.0,,,,11.073112156023406,,,,,,,,,,,,,,,,,,,,,,,,11.193223973355337,-47.32522710984438,-63.80908878348269 
 01/02  06:00:00,6.6,0.0,0.0,,,0.0,,,,11.087728326108557,,,,,,,,,,,,,,,,,,,,,,,,11.15118950591974,4.266618031347361,1.4265015497536941 
 01/02  07:00:00,7.575,0.0,0.0,,,0.0,,,,11.085058609809478,,,,,,,,,,,,,,,,,,,,,,,,11.152244580686986,-11.088230533039892,-7.108372145498355 
 01/02  08:00:00,7.425,0.0,0.0,,,0.0,,,,11.197897045548942,,,,,,,,,,,,,,,,,,,,,,,,11.153327198561119,51.10054877607253,30.789604719329294 
 01/02  09:00:00,9.325000000000001,0.0,0.0,,,0.0,,,,11.953800354923173,,,,,,,,,,,,,,,,,,,,,,,,11.614288458702394,285.84308573898676,258.6731210531216 
 01/02  10:00:00,11.287499999999998,0.0,0.0,,,0.0,,,,12.73096833019401,,,,,,,,,,,,,,,,,,,,,,,,12.503958184865233,322.5740860030414,334.8455137278264 
 01/02  11:00:00,13.075,0.625,0.0,,,0.0,,,,13.441265826929463,,,,,,,,,,,,,,,,,,,,,,,,13.283762534297828,291.63629137283647,280.2702991111811 
 01/02  12:00:00,13.9,1.625,0.625,,,0.0,,,,14.039754395083074,,,,,,,,,,,,,,,,,,,,,,,,14.036686040075239,206.07186610667202,236.08648185183114 
 01/02  13:00:00,13.9,2.0,1.0,,,0.0,,,,14.769223932019607,,,,,,,,,,,,,,,,,,,,,,,,14.65074107548039,319.47295880943,282.922841621184 
 01/02  14:00:00,13.9,2.0,1.0,,,0.0,,,,15.16019128002615,,,,,,,,,,,,,,,,,,,,,,,,15.300113863507896,89.37913209314098,134.9341869374862 
 01/02  15:00:00,12.837499999999999,2.0,1.0,,,0.0,,,,15.242449534835671,,,,,,,,,,,,,,,,,,,,,,,,15.463592070685223,43.21026185172117,48.031613442392846 
 01/02  16:00:00,12.575,1.375,1.0,,,0.0,,,,14.962973114358563,,,,,,,,,,,,,,,,,,,,,,,,15.360308184405849,-168.94595798610783,-125.5933488133225 
 01/02  17:00:00,11.7375,1.0,0.375,,,0.0,,,,13.919037780822581,,,,,,,,,,,,,,,,,,,,,,,,14.56058736705435,-506.03739791641635,-447.8184492484195 
 01/02  18:00:00,10.7875,2.25,1.25,,,0.0,,,,13.400640596271987,,,,,,,,,,,,,,,,,,,,,,,,13.667959961312185,-236.14663833130572,-268.20291477598573 
 01/02  19:00:00,11.287499999999998,1.125,0.75,,,0.0,,,,13.092763232718642,,,,,,,,,,,,,,,,,,,,,,,,13.227840733281914,-92.33827735047068,-108.2603409544908 
 01/02  20:00:00,11.7,0.0,0.0,,,0.0,,,,13.009150327667811,,,,,,,,,,,,,,,,,,,,,,,,13.080542728316736,-23.86214255656972,-30.207668624737504 
 01/02  21:00:00,10.6375,0.0,0.0,,,0.0,,,,12.848919690981429,,,,,,,,,,,,,,,,,,,,,,,,12.976132135748946,-73.04893350540912,-61.12784672406433 
 01/02  22:00:00,9.3125,0.0,0.0,,,0.0,,,,12.510960498624069,,,,,,,,,,,,,,,,,,,,,,,,12.693473047202488,-130.28820446506143,-124.88293718855408 
 01/02  23:00:00,9.2125,0.0,0.0,,,0.0,,,,12.25590876720434,,,,,,,,,,,,,,,,,,,,,,,,12.389615482243075,-77.9163099161864,-88.85408503181122 
 01/02  24:00:00,9.0875,0.0,0.0,0.0,4.,0.0,,,,12.048567422941428,13.21779175063165,17.855964800450423,1.300625996971639,6.0032066141534335,12.699303867512043,11.715800428065029,1.1288568910493835,5.752071968077886,12.501595799516162,9.523604129449405,1.0216655074968708,5.412828411031394,12.709176902932201,11.831849300263308,1.1014110184463644,5.561650839698175,12.868143943914804,12.872953533431845,1.1101911070585773,12.737916294262158,9.133993565760186,0.8782173367138125,6.6158471867782325,12.190409175699687,-80.56862151878532,-76.81364392545012 
 01/03  01:00:00,9.2125,0.0,0.0,,,0.0,,,,12.000162072975968,,,,,,,,,,,,,,,,,,,,,,,,12.056790176998037,-3.554389762865174,-17.20179302863622 
 01/03  02:00:00,9.775,0.0,0.0,,,0.0,,,,12.048820401569056,,,,,,,,,,,,,,,,,,,,,,,,12.082653494268524,9.58387339601686,11.574947732516957 
 01/03  03:00:00,11.375,0.0,0.0,,,0.0,,,,12.05759977571967,,,,,,,,,,,,,,,,,,,,,,,,12.097377420402012,-2.5820369592792245,0.43517435401583304 
 01/03  04:00:00,13.2625,0.0,0.0,,,0.0,,,,12.27085218538572,,,,,,,,,,,,,,,,,,,,,,,,12.16420148943148,62.813505318911446,50.8677475048698 
 01/03  05:00:00,13.212500000000002,0.0,0.0,,,0.0,,,,12.336833962284338,,,,,,,,,,,,,,,,,,,,,,,,12.300668433903603,22.060186808040303,32.04835679895497 
 01/03  06:00:00,12.425,0.0,0.0,,,0.0,,,,12.251527941416388,,,,,,,,,,,,,,,,,,,,,,,,12.29592182883296,-19.76012737381258,-16.42172874401091 
 01/03  07:00:00,11.5125,0.0,0.0,,,0.0,,,,12.126103325795203,,,,,,,,,,,,,,,,,,,,,,,,12.207092264327965,-45.74782660982825,-42.48507545767647 
 01/03  08:00:00,11.1,0.0,0.0,,,0.0,,,,12.177757613253416,,,,,,,,,,,,,,,,,,,,,,,,12.129214771676907,24.190362500956695,3.3385970692243987 
 01/03  09:00:00,11.474999999999998,0.0,0.0,,,0.0,,,,12.795972913340012,,,,,,,,,,,,,,,,,,,,,,,,12.503205653049566,261.9984586060411,230.36711934534418 
 01/03  10:00:00,12.7,0.0,0.0,,,0.0,,,,13.70386355832585,,,,,,,,,,,,,,,,,,,,,,,,13.435447455933458,389.8476552544356,385.3540927965379 
 01/03  11:00:00,12.6125,0.0,0.0,,,0.0,,,,14.186871265442283,,,,,,,,,,,,,,,,,,,,,,,,14.240447838035957,149.97538403322915,195.86778391665632 
 01/03  12:00:00,13.95,0.625,0.625,,,0.0,,,,14.593796939593567,,,,,,,,,,,,,,,,,,,,,,,,14.547941805218656,169.17118658165415,136.71184216844554 
 01/03  13:00:00,15.375000000000002,2.25,1.625,,,0.0,,,,15.24339886300246,,,,,,,,,,,,,,,,,,,,,,,,15.170628571367605,250.4660237016675,253.53282530069464 
 01/03  14:00:00,15.912500000000001,2.375,1.375,,,0.0,,,,15.999083483012992,,,,,,,,,,,,,,,,,,,,,,,,15.934311984925488,287.30334578331656,289.69912461759105 
 01/03  15:00:00,16.1,1.375,1.0,,,0.0,,,,16.115461103278573,,,,,,,,,,,,,,,,,,,,,,,,16.364909172112586,-1.8502615222845833,40.35987467841393 
 01/03  16:00:00,14.725,1.625,1.0,,,0.0,,,,15.616045887225972,,,,,,,,,,,,,,,,,,,,,,,,16.057054328898886,-235.44979959209405,-199.53073558560692 
 01/03  17:00:00,13.9,2.0,1.625,,,0.0,,,,14.576478731032179,,,,,,,,,,,,,,,,,,,,,,,,15.196160465617563,-499.2256483727484,-443.9372791204273 
 01/03  18:00:00,13.212500000000002,1.375,1.375,,,0.0,,,,14.21908273760502,,,,,,,,,,,,,,,,,,,,,,,,14.40138173397961,-156.7584444190711,-203.71607194915322 
 01/03  19:00:00,12.425,1.0,1.0,,,0.0,,,,14.012195449917634,,,,,,,,,,,,,,,,,,,,,,,,14.136457745428476,-79.29464275290051,-76.12535887520775 
 01/03  20:00:00,11.2,2.875,1.625,,,0.0,,,,13.697409588198223,,,,,,,,,,,,,,,,,,,,,,,,13.870867119908599,-123.28134421468161,-116.41851851332956 
 01/03  21:00:00,10.225,4.625,2.0,,,0.0,,,,13.492046330664786,,,,,,,,,,,,,,,,,,,,,,,,13.599796428023849,-58.54215820062027,-71.66684970911069 
 01/03  22:00:00,9.3125,5.0,2.0,,,0.0,,,,13.229669492641793,,,,,,,,,,,,,,,,,,,,,,,,13.400981135046335,-113.58678180830456,-99.4813623585417 
