Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 07/21  01:00:00,18.966,1.25,1.25,,,0.0,,,,29.491490414743108,,,,,,,,,,,,,,,,,,,,,,,,29.61050814568049,-70.72428359455908,-70.61350781247492 
 07/21  02:00:00,18.244,3.25,3.25,,,0.0,,,,29.287915321025576,,,,,,,,,,,,,,,,,,,,,,,,29.407020441910795,-69.61878967559888,-69.90828339352564 
 07/21  03:00:00,17.731,3.375,3.375,,,0.0,,,,29.08873472764941,,,,,,,,,,,,,,,,,,,,,,,,29.20770197150499,-68.48038324622398,-68.6124898570193 
 07/21  04:00:00,17.275000000000002,1.125,1.125,,,0.0,,,,28.889476394635743,,,,,,,,,,,,,,,,,,,,,,,,29.009677924414365,-68.96310966532286,-68.85088727738386 
 07/21  05:00:00,16.913999999999998,1.875,1.875,,,0.0,,,,28.691510516656663,,,,,,,,,,,,,,,,,,,,,,,,28.811373197076428,-68.21629875335395,-68.41816612776242 
 07/21  06:00:00,16.990000000000002,3.0,3.0,,,0.0,,,,28.620177747214992,,,,,,,,,,,,,,,,,,,,,,,,28.664299066456124,-8.885023646957277,-24.47434690622099 
 07/21  07:00:00,17.769,3.0,3.0,,,0.0,,,,28.87661190530362,,,,,,,,,,,,,,,,,,,,,,,,28.793286623202484,76.50739202443694,73.54227076711172 
 07/21  08:00:00,19.783,3.0,3.0,,,0.0,,,,29.175627811309077,,,,,,,,,,,,,,,,,,,,,,,,29.032063358856014,89.58590096636269,87.22888668022723 
 07/21  09:00:00,22.557,3.0,3.0,,,0.0,,,,29.52030901068583,,,,,,,,,,,,,,,,,,,,,,,,29.335592617409677,122.16848940791398,117.66927133465214 
 07/21  10:00:00,25.255000000000003,2.375,2.375,,,0.0,,,,29.89926341152656,,,,,,,,,,,,,,,,,,,,,,,,29.711722443044753,132.53888141033445,132.97222496074878 
 07/21  11:00:00,27.649,0.75,0.75,,,0.0,,,,30.24936487393352,,,,,,,,,,,,,,,,,,,,,,,,30.081441429831973,121.00034031810424,122.97966131113729 
 07/21  12:00:00,29.454,0.0,0.0,,,0.0,,,,30.537199842669676,,,,,,,,,,,,,,,,,,,,,,,,30.39993128709783,97.32972648420733,100.71757931105904 
 07/21  13:00:00,30.784,0.0,0.0,,,0.0,,,,30.80102863820951,,,,,,,,,,,,,,,,,,,,,,,,30.664852364115212,94.5947914368405,92.05729080041667 
