Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 12/21  09:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.15535720723978,,,,,,,,,,,,,,,,,,,,,,,,-18.15902697341513,-0.026495521836985336,-0.0265510459316644 
 12/21  10:00:00,-15.5,2.375,2.375,,,0.0,,,,-18.155429601486272,,,,,,,,,,,,,,,,,,,,,,,,-18.159097336348914,-0.026055659108319862,-0.026110261327331487 
 12/21  11:00:00,-15.5,0.75,0.75,,,0.0,,,,-18.15550079391059,,,,,,,,,,,,,,,,,,,,,,,,-18.159166531141086,-0.02562309906126181,-0.025676794721131654 
 12/21  12:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.155570804464844,,,,,,,,,,,,,,,,,,,,,,,,-18.15923457718596,-0.025197720444976035,-0.025250524593258883 
 12/21  13:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.155639652769857,,,,,,,,,,,,,,,,,,,,,,,,-18.15930149355581,-0.02477940401725709,-0.024831331467170197 
 12/21  14:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.155707358120726,,,,,,,,,,,,,,,,,,,,,,,,-18.15936729900622,-0.024368032523558014,-0.024419097832496475 
 12/21  15:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.155773939492207,,,,,,,,,,,,,,,,,,,,,,,,-18.15943201198136,-0.02396349065173231,-0.02401370813532469 
 12/21  16:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.155839415544,,,,,,,,,,,,,,,,,,,,,,,,-18.15949565061909,-0.023565665010720327,-0.023615048743229616 
 12/21  17:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.15590380462602,,,,,,,,,,,,,,,,,,,,,,,,-18.159558232756154,-0.023174444083356782,-0.02322300790884369 
 12/21  18:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.155967124783558,,,,,,,,,,,,,,,,,,,,,,,,-18.159619775933116,-0.022789718207794074,-0.022837475746824192 
 12/21  19:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.156029393762285,,,,,,,,,,,,,,,,,,,,,,,,-18.159680297399277,-0.02241137954753336,-0.022458344186401493 
 12/21  20:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.156090629013256,,,,,,,,,,,,,,,,,,,,,,,,-18.159739814117522,-0.02203932205161596,-0.022085506947413014 
 12/21  21:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.15615084769781,,,,,,,,,,,,,,,,,,,,,,,,-18.1597983427691,-0.021673441433075702,-0.02171885954438532 
 12/21  22:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.156210066692353,,,,,,,,,,,,,,,,,,,,,,,,-18.15985589975826,-0.021313635134135644,-0.02135829918279567 
 12/21  23:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.15626830238201,,,,,,,,,,,,,,,,,,,,,,,,-18.159912523712865,-0.020983448316899356,-0.02102230389109691 
 12/21  24:00:00,-15.5,0.0,0.0,0.0,10.,0.0,-30412800.0,30412800.0,0.0,-18.15632557827867,-18.096976843959624,-17.461629211928685,0.5190969659552839,7.1515071526794145,-18.09443841605753,-17.461527861292016,0.5260574255131781,7.151510439120394,-18.09284890078246,-17.415448241652793,0.5303240782780921,7.416498848285997,-18.090153861952043,-17.415343101753113,0.5374048029269484,7.416502936853683,-18.161418578044852,-18.161398970190792,0.10001080168132126,-18.23094213520067,-20.30498728632233,0.6314842236171591,8.618901851127381,-18.159968291648653,-0.020663698689832977,-0.020704596317037294 
 01/01  01:00:00,7.0125,1.25,1.25,,,0.0,,,,12.399615014946946,,,,,,,,,,,,,,,,,,,,,,,,12.546103267378829,-80.99530797765428,-78.36978877484131 
 01/01  02:00:00,7.2,3.25,3.25,,,0.0,,,,12.277586254625497,,,,,,,,,,,,,,,,,,,,,,,,12.365253703976308,-28.65784380164888,-38.60063469708944 
 01/01  03:00:00,6.8875,3.375,3.375,,,0.0,,,,12.153330937306805,,,,,,,,,,,,,,,,,,,,,,,,12.267490816288475,-51.53903632900304,-44.628681751068044 
 01/01  04:00:00,6.324999999999999,1.125,1.125,,,0.0,,,,11.911046852619409,,,,,,,,,,,,,,,,,,,,,,,,12.061811934893953,-86.62881932702602,-82.42578848137917 
 01/01  05:00:00,5.0375,1.875,1.875,,,0.0,,,,11.671874529903688,,,,,,,,,,,,,,,,,,,,,,,,11.811387708959835,-75.52823227644346,-78.81347991585238 
 01/01  06:00:00,4.4,3.0,3.0,,,0.0,,,,11.452234916904725,,,,,,,,,,,,,,,,,,,,,,,,11.592608184888324,-73.70444722384099,-73.56600552658827 
 01/01  07:00:00,5.4624999999999995,3.0,3.0,,,0.0,,,,11.2540569193095,,,,,,,,,,,,,,,,,,,,,,,,11.386379771922025,-65.27899702230967,-66.56132129095627 
 01/01  08:00:00,5.4125,3.0,3.0,,,0.0,,,,11.401228171854616,,,,,,,,,,,,,,,,,,,,,,,,11.313413864780735,90.22557752789814,46.58519828664043 
 01/01  09:00:00,6.750000000000001,3.0,3.0,,,0.0,,,,12.573819356000499,,,,,,,,,,,,,,,,,,,,,,,,12.033781501237499,475.9209669866514,396.0119552202315 
 01/01  10:00:00,8.487499999999999,2.375,2.375,,,0.0,,,,13.558903464135891,,,,,,,,,,,,,,,,,,,,,,,,13.163924278874493,493.579289740331,508.60450740017336 
 01/01  11:00:00,9.2125,0.75,0.75,,,0.0,,,,14.150546939789105,,,,,,,,,,,,,,,,,,,,,,,,14.15192154642775,183.24850053242307,217.87574494961362 
 01/01  12:00:00,9.775,0.0,0.0,,,0.0,,,,14.37905499262193,,,,,,,,,,,,,,,,,,,,,,,,14.460010321930268,69.86958166591849,69.20579841754869 
 01/01  13:00:00,10.375,0.0,0.0,,,0.0,,,,14.661676025375714,,,,,,,,,,,,,,,,,,,,,,,,14.691111883046228,97.64676505278669,90.54572045812569 
 01/01  14:00:00,10.9125,0.0,0.0,,,0.0,,,,15.216594503485073,,,,,,,,,,,,,,,,,,,,,,,,15.139671060885465,201.68016275410866,189.21138327814595 
 01/01  15:00:00,12.85,0.0,0.0,,,0.0,,,,15.710760961258964,,,,,,,,,,,,,,,,,,,,,,,,15.748247339318066,156.2269082073153,177.2408179699626 
 01/01  16:00:00,13.9,0.0,0.0,,,0.0,,,,15.31757644194731,,,,,,,,,,,,,,,,,,,,,,,,15.743168051689306,-196.34793002644568,-142.4716349132913 
 01/01  17:00:00,12.15,0.0,0.0,,,0.0,,,,14.287719117336064,,,,,,,,,,,,,,,,,,,,,,,,14.896726927836717,-444.987507779507,-396.10881132662706 
 01/01  18:00:00,11.1,0.0,0.0,,,0.0,,,,13.847040786304639,,,,,,,,,,,,,,,,,,,,,,,,14.070706230468364,-178.36706641431158,-214.64112383572095 
 01/01  19:00:00,10.7875,0.0,0.0,,,0.0,,,,13.590753519333866,,,,,,,,,,,,,,,,,,,,,,,,13.720059010079423,-79.41469309045343,-83.92685103518393 
 01/01  20:00:00,10.6,0.0,0.0,,,0.0,,,,13.454451467177718,,,,,,,,,,,,,,,,,,,,,,,,13.544180946086703,-40.741824114492125,-45.23515541729727 
 01/01  21:00:00,9.5375,0.0,0.0,,,0.0,,,,13.265257469207086,,,,,,,,,,,,,,,,,,,,,,,,13.394524613606805,-71.04478254702512,-63.958711855899516 
 01/01  22:00:00,9.2125,0.0,0.0,,,0.0,,,,13.090905926800849,,,,,,,,,,,,,,,,,,,,,,,,13.194571069999892,-50.63708621955082,-56.97228402066451 
 01/01  23:00:00,8.4,0.0,0.0,,,0.0,,,,12.871363488936423,,,,,,,,,,,,,,,,,,,,,,,,13.016356653584008,-82.55596970189242,-74.5157845966441 
 01/01  24:00:00,7.1125,0.0,0.0,0.0,3.,0.0,,,,12.631633524496472,13.612710408667198,20.355673864559478,1.2295374711194502,5.003215764109744,13.213049107225906,13.336411503406074,1.0516211873876007,4.725557930289177,12.960376302048468,9.055863892685059,0.8948028401140139,4.415143775514358,13.126051257252668,11.910028295151648,1.0010589161727164,4.5811608791084,13.209868995968323,13.209883037436098,1.0668776501222694,13.175502704004176,10.700870178024603,0.8903815626841642,5.214984350767551,12.766826249462385,-74.5612919821154,-78.75999259311413 
 01/02  01:00:00,8.075000000000001,0.0,0.0,,,0.0,,,,12.534971357378257,,,,,,,,,,,,,,,,,,,,,,,,12.613333858865964,-23.153391117578956,-31.195682998711806 
 01/02  02:00:00,7.15,1.25,0.625,,,0.0,,,,12.24621930120811,,,,,,,,,,,,,,,,,,,,,,,,12.440495391657395,-123.96664552476152,-102.43820552711188 
 01/02  03:00:00,5.7875,1.375,1.0,,,0.0,,,,11.889931959980409,,,,,,,,,,,,,,,,,,,,,,,,12.05840355739328,-103.11902754873125,-114.7728093669832 
 01/02  04:00:00,4.5375,2.25,2.25,,,0.0,,,,11.58810005428607,,,,,,,,,,,,,,,,,,,,,,,,11.766380991329363,-103.74031506303868,-100.56560339206646 
 01/02  05:00:00,4.9624999999999995,1.125,1.125,,,0.0,,,,11.425189746932759,,,,,,,,,,,,,,,,,,,,,,,,11.53462636309451,-37.972326034455264,-50.582212761326176 
 01/02  06:00:00,6.6,0.0,0.0,,,0.0,,,,11.435339007386814,,,,,,,,,,,,,,,,,,,,,,,,11.495463172667858,2.0648786684587392,-0.04093121641815789 
 01/02  07:00:00,7.575,0.0,0.0,,,0.0,,,,11.430150726221964,,,,,,,,,,,,,,,,,,,,,,,,11.49283814519005,-9.60990120728759,-6.595058188585488 
 01/02  08:00:00,7.425,0.0,0.0,,,0.0,,,,11.499584269377173,,,,,,,,,,,,,,,,,,,,,,,,11.481543095138974,28.087373391347022,15.004254208922742 
 01/02  09:00:00,9.325000000000001,0.0,0.0,,,0.0,,,,12.09879732568434,,,,,,,,,,,,,,,,,,,,,,,,11.815475665641866,194.8329743011342,175.25177040588906 
 01/02  10:00:00,11.287499999999998,0.0,0.0,,,0.0,,,,12.761943663290829,,,,,,,,,,,,,,,,,,,,,,,,12.520665320669824,248.6763130282846,252.55335533332456 
 01/02  11:00:00,13.075,0.625,0.0,,,0.0,,,,13.407808549150028,,,,,,,,,,,,,,,,,,,,,,,,13.212437325854943,242.95007141522862,232.89699354710947 
 01/02  12:00:00,13.9,1.625,0.625,,,0.0,,,,13.99748451009644,,,,,,,,,,,,,,,,,,,,,,,,13.92398731094462,189.7325338712081,211.51913273264222 
 01/02  13:00:00,13.9,2.0,1.0,,,0.0,,,,14.692068986457505,,,,,,,,,,,,,,,,,,,,,,,,14.539496323187237,265.93198377292697,243.5369365158461 
 01/02  14:00:00,13.9,2.0,1.0,,,0.0,,,,14.97720597441996,,,,,,,,,,,,,,,,,,,,,,,,15.075792690826752,51.58299923888241,87.31203340722834 
 01/02  15:00:00,12.837499999999999,2.0,1.0,,,0.0,,,,14.997535574421775,,,,,,,,,,,,,,,,,,,,,,,,15.158633657098779,15.765455378205314,18.72122137810762 
 01/02  16:00:00,12.575,1.375,1.0,,,0.0,,,,14.708819677070915,,,,,,,,,,,,,,,,,,,,,,,,15.033573660126546,-134.90826214547963,-103.85776629432387 
 01/02  17:00:00,11.7375,1.0,0.375,,,0.0,,,,13.832329832777361,,,,,,,,,,,,,,,,,,,,,,,,14.270303710158203,-304.3373543597488,-310.04716674298794 
 01/02  18:00:00,10.7875,2.25,1.25,,,0.0,,,,13.38689815954856,,,,,,,,,,,,,,,,,,,,,,,,13.592041593600669,-157.0539051322067,-167.96556202582795 
 01/02  19:00:00,11.287499999999998,1.125,0.75,,,0.0,,,,13.129091370539502,,,,,,,,,,,,,,,,,,,,,,,,13.248153534349024,-72.34433365923913,-83.98267267881259 
 01/02  20:00:00,11.7,0.0,0.0,,,0.0,,,,13.056420112740861,,,,,,,,,,,,,,,,,,,,,,,,13.11879248494851,-18.495008469144906,-23.912484106858454 
 01/02  21:00:00,10.6375,0.0,0.0,,,0.0,,,,12.924272878673586,,,,,,,,,,,,,,,,,,,,,,,,13.033671879782348,-54.57396545442447,-45.422086348991414 
 01/02  22:00:00,9.3125,0.0,0.0,,,0.0,,,,12.633634743922943,,,,,,,,,,,,,,,,,,,,,,,,12.794977869705901,-102.1912054596839,-97.44955305609061 
 01/02  23:00:00,9.2125,0.0,0.0,,,0.0,,,,12.409155337649821,,,,,,,,,,,,,,,,,,,,,,,,12.52938246005109,-63.00230763566886,-71.4865275164951 
 01/02  24:00:00,9.0875,0.0,0.0,0.0,4.,0.0,,,,12.227540848611952,13.171249594663314,17.885502969907453,1.1636028422547928,6.017018980459679,12.811035681522865,11.666077324664203,1.0277754508821686,5.764708009201542,12.679661538342964,9.449660108260552,0.9344082713860068,5.424672008185293,12.819701610860605,11.792507029157905,1.0131663100944164,5.5740425465418335,12.953039029627925,12.957458819403955,1.055226384925912,12.821404542912768,9.135846599955002,0.8820774548225488,6.6157504988238784,12.353691180930987,-63.8155755360702,-61.05049402037235 
 01/03  01:00:00,9.2125,0.0,0.0,,,0.0,,,,12.187543317148716,,,,,,,,,,,,,,,,,,,,,,,,12.238106064935614,-2.1481728624514353,-13.07868154404219 
 01/03  02:00:00,9.775,0.0,0.0,,,0.0,,,,12.232617872462813,,,,,,,,,,,,,,,,,,,,,,,,12.263223976821244,8.203485435326655,9.923604518952196 
 01/03  03:00:00,11.375,0.0,0.0,,,0.0,,,,12.23208080979629,,,,,,,,,,,,,,,,,,,,,,,,12.272783220699425,-5.586788499381698,-2.458315100552645 
 01/03  04:00:00,13.2625,0.0,0.0,,,0.0,,,,12.404389719823808,,,,,,,,,,,,,,,,,,,,,,,,12.319388898230859,46.61953885065493,36.84749072940123 
 01/03  05:00:00,13.212500000000002,0.0,0.0,,,0.0,,,,12.460140282810624,,,,,,,,,,,,,,,,,,,,,,,,12.432410869286537,16.829721196246705,24.377091093249305 
 01/03  06:00:00,12.425,0.0,0.0,,,0.0,,,,12.388563132429663,,,,,,,,,,,,,,,,,,,,,,,,12.427818671543278,-15.58563627505353,-13.021240089515148 
 01/03  07:00:00,11.5125,0.0,0.0,,,0.0,,,,12.28240589846485,,,,,,,,,,,,,,,,,,,,,,,,12.352371047537465,-34.87054412818268,-32.47502358872562 
 01/03  08:00:00,11.1,0.0,0.0,,,0.0,,,,12.30853318153974,,,,,,,,,,,,,,,,,,,,,,,,12.282364155754799,12.808773664211259,-1.4980219111293653 
