Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 07/21  14:00:00,31.715,0.0,0.0,,,0.0,,,,30.722599997865444,,,,,,,,,,,,,,,,,,,,,,,,30.587096051465164,140.5850115234117,142.40117164447597 
 07/21  15:00:00,32.0,0.0,0.0,,,0.0,,,,31.023809052863673,,,,,,,,,,,,,,,,,,,,,,,,30.95254199494609,103.56310609981765,109.60689772021883 
 07/21  16:00:00,31.43,0.0,0.0,,,0.0,,,,31.15584303840493,,,,,,,,,,,,,,,,,,,,,,,,31.176607738038378,46.47280977307581,54.38744040939352 
 07/21  17:00:00,30.328,0.0,0.0,,,0.0,,,,31.134641575992248,,,,,,,,,,,,,,,,,,,,,,,,31.24199815677131,5.614519254871488,8.433467217325385 
 07/21  18:00:00,28.922,0.0,0.0,,,0.0,,,,31.00877029340547,,,,,,,,,,,,,,,,,,,,,,,,31.200465774565913,-47.23750252241521,-36.135812766531835 
 07/21  19:00:00,26.927,0.0,0.0,,,0.0,,,,30.54348976821295,,,,,,,,,,,,,,,,,,,,,,,,30.864044592467295,-197.88239397066462,-174.45842970996205 
 07/21  20:00:00,25.027,0.0,0.0,,,0.0,,,,29.976032132374822,,,,,,,,,,,,,,,,,,,,,,,,30.201164465854,-191.21604617397577,-212.10234492840965 
 07/21  21:00:00,23.544999999999998,0.0,0.0,,,0.0,,,,29.67597296317338,,,,,,,,,,,,,,,,,,,,,,,,29.81897527202092,-97.08082125548565,-99.97742512714979 
 07/21  22:00:00,22.177,0.0,0.0,,,0.0,,,,29.406568200705244,,,,,,,,,,,,,,,,,,,,,,,,29.549891334542703,-92.07425607596971,-91.6137961799282 
 07/21  23:00:00,20.999000000000002,0.0,0.0,,,0.0,,,,29.134486674323814,,,,,,,,,,,,,,,,,,,,,,,,29.280560056200972,-92.05059798265128,-92.23606732777031 
 07/21  24:00:00,19.935000000000002,0.0,0.0,0.0,9.,0.0,-30412800.0,30412800.0,0.0,28.856258513971866,29.232977043082155,27.56569996002243,1.0620054183917396,9.783948072785558,29.378932802535505,30.17261713106286,1.0837717309862018,11.644175587984973,29.131191772100976,25.62630563613857,0.879405802204619,11.653537030816784,29.364015587421406,30.029637798865824,1.0869788628844628,11.65038915177481,29.32339331999879,29.3233755981409,0.9675888950153938,29.40697819058593,32.35928736076998,0.81142521955402,13.388993476638545,29.008251496315705,-95.36659223281372,-94.79017433399676 
 12/21  01:00:00,-15.5,1.25,1.25,,,0.0,,,,-18.202667080615516,,,,,,,,,,,,,,,,,,,,,,,,-18.205467953985355,-0.03386846860333792,-0.03393586464616713 
 12/21  02:00:00,-15.5,3.25,3.25,,,0.0,,,,-18.202751685705344,,,,,,,,,,,,,,,,,,,,,,,,-18.205550648561925,-0.033334293173938434,-0.033400627746432966 
 12/21  03:00:00,-15.5,3.375,3.375,,,0.0,,,,-18.202834955136677,,,,,,,,,,,,,,,,,,,,,,,,-18.205632038833553,-0.03280853058236621,-0.03287382035433518 
 12/21  04:00:00,-15.5,1.125,1.125,,,0.0,,,,-18.202916909988,,,,,,,,,,,,,,,,,,,,,,,,-18.205712145343377,-0.03229104876659328,-0.03235531014543274 
 12/21  05:00:00,-15.5,1.875,1.875,,,0.0,,,,-18.202997571005422,,,,,,,,,,,,,,,,,,,,,,,,-18.205790988312003,-0.0317817177439661,-0.03184496686759389 
 12/21  06:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.203076958607895,,,,,,,,,,,,,,,,,,,,,,,,-18.205868587642595,-0.031280409534559794,-0.03134266229758715 
 12/21  07:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.203155092892374,,,,,,,,,,,,,,,,,,,,,,,,-18.20594496292575,-0.030786998163078394,-0.030848270219578373 
 12/21  08:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.203231993638877,,,,,,,,,,,,,,,,,,,,,,,,-18.206020133444422,-0.03030135961017022,-0.030361666356115136 
 12/21  09:00:00,-15.5,3.0,3.0,,,0.0,,,,-18.203307680315486,,,,,,,,,,,,,,,,,,,,,,,,-18.206094118178697,-0.029823371793992415,-0.029882728405402587 
 12/21  10:00:00,-15.5,2.375,2.375,,,0.0,,,,-18.20338217208325,,,,,,,,,,,,,,,,,,,,,,,,-18.206166935810494,-0.02935291453567146,-0.029411335929812855 
 12/21  11:00:00,-15.5,0.75,0.75,,,0.0,,,,-18.203455487801005,,,,,,,,,,,,,,,,,,,,,,,,-18.20623860472825,-0.028889869529864054,-0.028947370410292626 
 12/21  12:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.203527646030185,,,,,,,,,,,,,,,,,,,,,,,,-18.20630914303148,-0.028434120322667233,-0.0284907151452034 
 12/21  13:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.203598665039422,,,,,,,,,,,,,,,,,,,,,,,,-18.206378568535282,-0.02798555227004096,-0.028041255269810286 
 12/21  14:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.20366856280924,,,,,,,,,,,,,,,,,,,,,,,,-18.206446898774818,-0.027544052518359674,-0.027598877726623484 
 12/21  15:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.20373735703653,,,,,,,,,,,,,,,,,,,,,,,,-18.20651415100961,-0.027109509980723256,-0.027163471180555027 
 12/21  16:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.20380506513906,,,,,,,,,,,,,,,,,,,,,,,,-18.206580342227923,-0.02668181529812852,-0.02673492608873647 
 12/21  17:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.20387170425984,,,,,,,,,,,,,,,,,,,,,,,,-18.206645489150944,-0.026260860829179222,-0.02631313456474728 
 12/21  18:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.20393729127147,,,,,,,,,,,,,,,,,,,,,,,,-18.206709608236977,-0.025846540607941115,-0.025897990456334702 
 12/21  19:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.204001842780386,,,,,,,,,,,,,,,,,,,,,,,,-18.20677271568558,-0.02543875032452103,-0.02548938924685759 
 12/21  20:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.204065375131094,,,,,,,,,,,,,,,,,,,,,,,,-18.20683482744156,-0.025037387307895287,-0.025087228049708105 
 12/21  21:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.20412790441021,,,,,,,,,,,,,,,,,,,,,,,,-18.206895959198995,-0.024642350484950448,-0.024691405598592495 
 12/21  22:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.20418944645062,,,,,,,,,,,,,,,,,,,,,,,,-18.20695612640513,-0.02425354036711269,-0.024301822213737598 
 12/21  23:00:00,-15.5,0.0,0.0,,,0.0,,,,-18.204250016835406,,,,,,,,,,,,,,,,,,,,,,,,-18.207015344264292,-0.023870859012538048,-0.023918379757767852 
 12/21  24:00:00,-15.5,0.0,0.0,0.0,10.,0.0,-30412800.0,30412800.0,0.0,-18.20430963090183,-18.139994909634066,-17.463346228587437,0.5301377883461001,7.1514515291863106,-18.139169837459143,-17.46331328648272,0.5323270770123202,7.151452595395008,-18.135796141438593,-17.41712322555365,0.5410972125452649,7.416433768258984,-18.13492348565491,-17.417089181244,0.5433199645272321,7.416435089971215,-18.210069890779476,-18.21004985771326,0.1180478408614954,-18.277029885594267,-20.305692663610316,0.6285691496830162,8.618883406328075,-18.207073627741586,-0.02349421002633667,-0.023540981642304313 
 01/01  01:00:00,7.0125,1.25,1.25,,,0.0,,,,12.156141823930975,,,,,,,,,,,,,,,,,,,,,,,,12.294618297875177,-82.75100146882846,-79.84053162662087 
 01/01  02:00:00,7.2,3.25,3.25,,,0.0,,,,12.045256775408639,,,,,,,,,,,,,,,,,,,,,,,,12.12505990161403,-28.43592611108688,-38.92794249358331 
 01/01  03:00:00,6.8875,3.375,3.375,,,0.0,,,,11.93168670116709,,,,,,,,,,,,,,,,,,,,,,,,12.037409396325693,-51.1193603479707,-43.94487480431541 
 01/01  04:00:00,6.324999999999999,1.125,1.125,,,0.0,,,,11.704812437951915,,,,,,,,,,,,,,,,,,,,,,,,11.847206547015434,-87.91456027822528,-83.53247746267262 
 01/01  05:00:00,5.0375,1.875,1.875,,,0.0,,,,11.482316846220195,,,,,,,,,,,,,,,,,,,,,,,,11.613279227602002,-76.6545346346343,-80.09497686830468 
 01/01  06:00:00,4.4,3.0,3.0,,,0.0,,,,11.277622483840304,,,,,,,,,,,,,,,,,,,,,,,,11.409570272939026,-74.96113149006192,-74.69272954302946 
 01/01  07:00:00,5.4624999999999995,3.0,3.0,,,0.0,,,,11.090600046511915,,,,,,,,,,,,,,,,,,,,,,,,11.215737905861953,-67.32630381954519,-68.48767494062902 
 01/01  08:00:00,5.4125,3.0,3.0,,,0.0,,,,11.241143965418944,,,,,,,,,,,,,,,,,,,,,,,,11.146440438525298,93.76061354565863,48.062671398203406 
 01/01  09:00:00,6.750000000000001,3.0,3.0,,,0.0,,,,12.352794280251858,,,,,,,,,,,,,,,,,,,,,,,,11.829220663100081,487.9817187502456,406.69513836971953 
 01/01  10:00:00,8.487499999999999,2.375,2.375,,,0.0,,,,13.22552766910424,,,,,,,,,,,,,,,,,,,,,,,,12.70316301760979,610.1799461918674,506.28695555705696 
 01/01  11:00:00,9.2125,0.75,0.75,,,0.0,,,,13.723864312381506,,,,,,,,,,,,,,,,,,,,,,,,13.644966701729889,252.70699215464055,300.32359573801074 
 01/01  12:00:00,9.775,0.0,0.0,,,0.0,,,,13.942122979908238,,,,,,,,,,,,,,,,,,,,,,,,14.007788566639299,71.19037705467083,73.79804860157245 
 01/01  13:00:00,10.375,0.0,0.0,,,0.0,,,,14.193014219775828,,,,,,,,,,,,,,,,,,,,,,,,14.208351301102903,96.36285532204448,87.22638982491752 
 01/01  14:00:00,10.9125,0.0,0.0,,,0.0,,,,14.732599314129518,,,,,,,,,,,,,,,,,,,,,,,,14.638466180616042,214.21458789033636,200.82659759054718 
 01/01  15:00:00,12.85,0.0,0.0,,,0.0,,,,15.222039578777363,,,,,,,,,,,,,,,,,,,,,,,,15.240187018497013,173.95671963475797,194.70440659996015 
 01/01  16:00:00,13.9,0.0,0.0,,,0.0,,,,14.875450032622384,,,,,,,,,,,,,,,,,,,,,,,,15.282655014332438,-184.5786732561375,-128.4557442330067 
 01/01  17:00:00,12.15,0.0,0.0,,,0.0,,,,13.89301353141564,,,,,,,,,,,,,,,,,,,,,,,,14.385655511003312,-365.85141573601646,-378.7207418050736 
 01/01  18:00:00,11.1,0.0,0.0,,,0.0,,,,13.476688985025064,,,,,,,,,,,,,,,,,,,,,,,,13.667120372253228,-154.91237719962385,-177.21160617603235 
 01/01  19:00:00,10.7875,0.0,0.0,,,0.0,,,,13.255873480793134,,,,,,,,,,,,,,,,,,,,,,,,13.375284912260005,-77.32905771679718,-81.50586489839628 
 01/01  20:00:00,10.6,0.0,0.0,,,0.0,,,,13.133944717233001,,,,,,,,,,,,,,,,,,,,,,,,13.215994838510667,-40.11054077857709,-44.63684912973871 
 01/01  21:00:00,9.5375,0.0,0.0,,,0.0,,,,12.959495434443488,,,,,,,,,,,,,,,,,,,,,,,,13.080254217516853,-70.8573907299276,-63.57948384564101 
 01/01  22:00:00,9.2125,0.0,0.0,,,0.0,,,,12.799607154970165,,,,,,,,,,,,,,,,,,,,,,,,12.895816457839217,-50.97015664228034,-57.39703611533907 
 01/01  23:00:00,8.4,0.0,0.0,,,0.0,,,,12.595361787173218,,,,,,,,,,,,,,,,,,,,,,,,12.731611861605609,-83.02994647880419,-74.83319110869039 
 01/01  24:00:00,7.1125,0.0,0.0,0.0,3.,0.0,,,,12.373195431843184,13.321665498593076,20.34440672059549,1.2289355087293814,5.0032837850778735,12.91621103292366,13.324147925742025,1.0488804042551028,4.725355059428211,12.658940144019875,9.041928632933734,0.9067344139971577,4.414874901955977,12.83035357076001,11.897153057369051,0.9926836538994358,4.581118604996583,12.897287874712118,12.897303448943163,1.0330692578502774,12.868349245144033,10.695545367084302,0.8808720516647819,5.214844288633004,12.499942016739986,-75.49911070262893,-79.78339697357376 
 01/02  01:00:00,8.075000000000001,0.0,0.0,,,0.0,,,,12.286490661511147,,,,,,,,,,,,,,,,,,,,,,,,12.357736266462865,-23.10444641295488,-31.27690547343708 
 01/02  02:00:00,7.15,1.25,0.625,,,0.0,,,,12.012738511743553,,,,,,,,,,,,,,,,,,,,,,,,12.197928403332515,-126.08729226911953,-103.8798093842882 
 01/02  03:00:00,5.7875,1.375,1.0,,,0.0,,,,11.677935383284806,,,,,,,,,,,,,,,,,,,,,,,,11.838033879056406,-106.18932112143932,-118.1593770022213 
 01/02  04:00:00,4.5375,2.25,2.25,,,0.0,,,,11.395244793677099,,,,,,,,,,,,,,,,,,,,,,,,11.563635334701072,-105.64440965577722,-102.47380155232734 
 01/02  05:00:00,4.9624999999999995,1.125,1.125,,,0.0,,,,11.244773912774026,,,,,,,,,,,,,,,,,,,,,,,,11.346059114847748,-38.75777110548704,-51.757013257250875 
 01/02  06:00:00,6.6,0.0,0.0,,,0.0,,,,11.258826071874168,,,,,,,,,,,,,,,,,,,,,,,,11.31144313936467,3.3882209151702494,1.1709811210513261 
 01/02  07:00:00,7.575,0.0,0.0,,,0.0,,,,11.25687314743874,,,,,,,,,,,,,,,,,,,,,,,,11.312777037173731,-8.49561488521936,-5.356048121145159 
 01/02  08:00:00,7.425,0.0,0.0,,,0.0,,,,11.329987624570897,,,,,,,,,,,,,,,,,,,,,,,,11.306530782293649,31.154441324100965,17.413097456514596 
 01/02  09:00:00,9.325000000000001,0.0,0.0,,,0.0,,,,11.900996849861862,,,,,,,,,,,,,,,,,,,,,,,,11.625450026363996,199.9494905306413,180.41137609220632 
 01/02  10:00:00,11.287499999999998,0.0,0.0,,,0.0,,,,12.51431539004139,,,,,,,,,,,,,,,,,,,,,,,,12.283352102409006,250.02780963347004,254.68742724632938 
 01/02  11:00:00,13.075,0.625,0.0,,,0.0,,,,13.10081785052077,,,,,,,,,,,,,,,,,,,,,,,,12.915827072570416,238.8902161921087,229.77527302972464 
 01/02  12:00:00,13.9,1.625,0.625,,,0.0,,,,13.617843893387793,,,,,,,,,,,,,,,,,,,,,,,,13.54985652883316,180.54718772749493,202.67955080301786 
 01/02  13:00:00,13.9,2.0,1.0,,,0.0,,,,14.241903779565863,,,,,,,,,,,,,,,,,,,,,,,,14.086482550736566,262.0368738563965,236.49773407049923 
 01/02  14:00:00,13.9,2.0,1.0,,,0.0,,,,14.53544504048235,,,,,,,,,,,,,,,,,,,,,,,,14.609137869429151,68.8032921523749,104.99393652643049 
 01/02  15:00:00,12.837499999999999,2.0,1.0,,,0.0,,,,14.57893968431669,,,,,,,,,,,,,,,,,,,,,,,,14.721830082460183,27.285745706881222,30.08147590107334 
 01/02  16:00:00,12.575,1.375,1.0,,,0.0,,,,14.32784394255088,,,,,,,,,,,,,,,,,,,,,,,,14.639144132662377,-125.96631956572682,-93.59808545819982 
 01/02  17:00:00,11.7375,1.0,0.375,,,0.0,,,,13.510858722779478,,,,,,,,,,,,,,,,,,,,,,,,13.94231193470574,-308.93024878419766,-313.6288284900413 
 01/02  18:00:00,10.7875,2.25,1.25,,,0.0,,,,13.097816071898428,,,,,,,,,,,,,,,,,,,,,,,,13.3037690285633,-164.5431228075331,-175.03889935943886 
 01/02  19:00:00,11.287499999999998,1.125,0.75,,,0.0,,,,12.854524256080532,,,,,,,,,,,,,,,,,,,,,,,,12.969250720793058,-76.22550100843594,-88.77193049642399 
 01/02  20:00:00,11.7,0.0,0.0,,,0.0,,,,12.789410473628593,,,,,,,,,,,,,,,,,,,,,,,,12.845727832738525,-18.378373332653467,-24.20274252312058 
 01/02  21:00:00,10.6375,0.0,0.0,,,0.0,,,,12.668106020249422,,,,,,,,,,,,,,,,,,,,,,,,12.769844625757283,-53.97380332083246,-44.588093454337596 
 01/02  22:00:00,9.3125,0.0,0.0,,,0.0,,,,12.394837844598234,,,,,,,,,,,,,,,,,,,,,,,,12.548751728445989,-104.28805838572794,-99.21543011982953 
 01/02  23:00:00,9.2125,0.0,0.0,,,0.0,,,,12.184861976975114,,,,,,,,,,,,,,,,,,,,,,,,12.29846568417588,-64.80813430101585,-73.52396315859505 
 01/02  24:00:00,9.0875,0.0,0.0,0.0,4.,0.0,,,,12.014462028628735,12.919774951766703,17.87535356527869,1.1642857286445938,6.017851805469242,12.555779239764798,11.655159453604545,1.0174578531776606,5.76544217084867,12.419438147305277,9.438337957800265,0.9310985772002338,5.4254116219391095,12.563960563183306,11.781815140410165,1.0060571616902474,5.5747433424910815,12.672865544444184,12.676736037811267,1.0256475848760722,12.555599684402926,9.13115938549428,0.8718519738528886,6.615827773941596,12.133355339752802,-65.0350480096253,-62.24700157904469 
 01/03  01:00:00,9.2125,0.0,0.0,,,0.0,,,,11.98225291901775,,,,,,,,,,,,,,,,,,,,,,,,12.026155136078067,-1.0978056144078199,-12.489623545917699 
 01/03  02:00:00,9.775,0.0,0.0,,,0.0,,,,12.029789163342299,,,,,,,,,,,,,,,,,,,,,,,,12.054100188975212,10.07510250555582,11.887584563199336 
 01/03  03:00:00,11.375,0.0,0.0,,,0.0,,,,12.031326714198007,,,,,,,,,,,,,,,,,,,,,,,,12.067025369702465,-4.680238067380439,-1.342963597633654 
 01/03  04:00:00,13.2625,0.0,0.0,,,0.0,,,,12.199787902238263,,,,,,,,,,,,,,,,,,,,,,,,12.11206742164227,48.03109043712954,37.92508992955235 
 01/03  05:00:00,13.212500000000002,0.0,0.0,,,0.0,,,,12.256533244616874,,,,,,,,,,,,,,,,,,,,,,,,12.221283824399642,18.968312938097878,26.53534895781113 
 01/03  06:00:00,12.425,0.0,0.0,,,0.0,,,,12.191137664490316,,,,,,,,,,,,,,,,,,,,,,,,12.223991060332228,-12.95470048812328,-10.288624782841513 
 01/03  07:00:00,11.5125,0.0,0.0,,,0.0,,,,12.09401062834138,,,,,,,,,,,,,,,,,,,,,,,,12.159328032177037,-33.93640382946905,-31.407506208183634 
 01/03  08:00:00,11.1,0.0,0.0,,,0.0,,,,12.123589805195062,,,,,,,,,,,,,,,,,,,,,,,,12.095894733741549,12.880707012351634,-1.5120351322461403 
 01/03  09:00:00,11.474999999999998,0.0,0.0,,,0.0,,,,12.59086879538602,,,,,,,,,,,,,,,,,,,,,,,,12.350096549553813,183.20187958968603,159.52241175238652 
 01/03  10:00:00,12.7,0.0,0.0,,,0.0,,,,13.307697749319349,,,,,,,,,,,,,,,,,,,,,,,,13.04364062004908,299.892544595874,293.17417800543285 
 01/03  11:00:00,12.6125,0.0,0.0,,,0.0,,,,13.718072291754297,,,,,,,,,,,,,,,,,,,,,,,,13.697628928716256,133.26215937861826,167.60486586327437 
 01/03  12:00:00,13.95,0.625,0.625,,,0.0,,,,14.0787920736168,,,,,,,,,,,,,,,,,,,,,,,,13.987631128099697,148.8687402743755,123.8737079632663 
 01/03  13:00:00,15.375000000000002,2.25,1.625,,,0.0,,,,14.629594333176302,,,,,,,,,,,,,,,,,,,,,,,,14.519603672849154,206.7527190010462,210.72170953563952 
 01/03  14:00:00,15.912500000000001,2.375,1.375,,,0.0,,,,15.223435197572059,,,,,,,,,,,,,,,,,,,,,,,,15.128107449512301,220.84208264750953,223.8769195476233 
 01/03  15:00:00,16.1,1.375,1.0,,,0.0,,,,15.296690505923763,,,,,,,,,,,,,,,,,,,,,,,,15.459865031344954,-0.043810558567574986,31.305178110597797 
 01/03  16:00:00,14.725,1.625,1.0,,,0.0,,,,14.881987214153806,,,,,,,,,,,,,,,,,,,,,,,,15.23238886043112,-174.64904092090197,-147.45325927816577 
 01/03  17:00:00,13.9,2.0,1.625,,,0.0,,,,14.052859030643983,,,,,,,,,,,,,,,,,,,,,,,,14.477615641201304,-312.06789956235525,-318.97141962519953 
 01/03  18:00:00,13.212500000000002,1.375,1.375,,,0.0,,,,13.771712714325616,,,,,,,,,,,,,,,,,,,,,,,,13.897176680668943,-99.33499397609154,-124.76549580595939 
 01/03  19:00:00,12.425,1.0,1.0,,,0.0,,,,13.627209276357492,,,,,,,,,,,,,,,,,,,,,,,,13.7249765715817,-57.388498649995356,-53.95654843616741 
 01/03  20:00:00,11.2,2.875,1.625,,,0.0,,,,13.375083396297965,,,,,,,,,,,,,,,,,,,,,,,,13.519426614746266,-97.15480780009943,-91.34913600904736 
 01/03  21:00:00,10.225,4.625,2.0,,,0.0,,,,13.219595781787467,,,,,,,,,,,,,,,,,,,,,,,,13.30488257124996,-43.630216751364884,-54.807358251648076 
 01/03  22:00:00,9.3125,5.0,2.0,,,0.0,,,,13.012081430950488,,,,,,,,,,,,,,,,,,,,,,,,13.154443055846038,-88.88178379103047,-76.77182729497262 
