Boiler CE,Boiler space heating CE,Boiler space cooling CE,Boiler space cond'g CE,Boiler DHW CE,Chiller CE,Chiller heat rej. pump CE,System auxiliary energy CE,DHW & solar heating pump CE,Lights CE,Boiler pump CE [obs],System air fan CE [obs],Aux mech vent fan CE [obs],Sys Boiler process CE,Sys Chiller process CE
0.25030646,0.25030646,0.0,0.25030646,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2531882,0.2531882,0.0,0.2531882,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.25867656,0.25867656,0.0,0.25867656,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26454324,0.26454324,0.0,0.26454324,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2674752,0.2674752,0.0,0.2674752,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.24173975,0.24173975,0.0,0.24173975,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.1940177,0.1940177,0.0,0.1940177,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.1409885,0.1409885,0.0,0.1409885,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.08578563,0.08578563,0.0,0.08578563,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.06921156,0.06921156,0.0,0.06921156,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.06758308,0.06758308,0.0,0.06758308,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.07350456,0.07350456,0.0,0.07350456,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.13224773,0.13224773,0.0,0.13224773,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.18959358,0.18959358,0.0,0.18959358,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.1997411,0.1997411,0.0,0.1997411,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.19050303,0.19050303,0.0,0.19050303,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.21315625,0.21315625,0.0,0.21315625,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.24797893,0.24797893,0.0,0.24797893,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2580324,0.2580324,0.0,0.2580324,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26375592,0.26375592,0.0,0.26375592,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26773113,0.26773113,0.0,0.26773113,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2723003,0.2723003,0.0,0.2723003,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2750323,0.2750323,0.0,0.2750323,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2757187,0.2757187,0.0,0.2757187,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27789092,0.27789092,0.0,0.27789092,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28098473,0.28098473,0.0,0.28098473,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28241986,0.28241986,0.0,0.28241986,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28367484,0.28367484,0.0,0.28367484,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28409296,0.28409296,0.0,0.28409296,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27262068,0.27262068,0.0,0.27262068,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2580872,0.2580872,0.0,0.2580872,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.24743912,0.24743912,0.0,0.24743912,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.240876,0.240876,0.0,0.240876,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.22763608,0.22763608,0.0,0.22763608,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.20370378,0.20370378,0.0,0.20370378,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.18195257,0.18195257,0.0,0.18195257,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.1762401,0.1762401,0.0,0.1762401,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.19009413,0.19009413,0.0,0.19009413,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.21365261,0.21365261,0.0,0.21365261,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.23544778,0.23544778,0.0,0.23544778,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.25164855,0.25164855,0.0,0.25164855,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2591379,0.2591379,0.0,0.2591379,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26281926,0.26281926,0.0,0.26281926,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26629978,0.26629978,0.0,0.26629978,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26827678,0.26827678,0.0,0.26827678,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26905024,0.26905024,0.0,0.26905024,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27008152,0.27008152,0.0,0.27008152,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27149573,0.27149573,0.0,0.27149573,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27298272,0.27298272,0.0,0.27298272,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2742941,0.2742941,0.0,0.2742941,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27577603,0.27577603,0.0,0.27577603,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27730733,0.27730733,0.0,0.27730733,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27945113,0.27945113,0.0,0.27945113,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2761382,0.2761382,0.0,0.2761382,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26668867,0.26668867,0.0,0.26668867,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2558015,0.2558015,0.0,0.2558015,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.24122865,0.24122865,0.0,0.24122865,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.22543085,0.22543085,0.0,0.22543085,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.21056503,0.21056503,0.0,0.21056503,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.19709787,0.19709787,0.0,0.19709787,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.17917536,0.17917536,0.0,0.17917536,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.1763726,0.1763726,0.0,0.1763726,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.19676316,0.19676316,0.0,0.19676316,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2165177,0.2165177,0.0,0.2165177,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.23500991,0.23500991,0.0,0.23500991,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2509088,0.2509088,0.0,0.2509088,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.25733557,0.25733557,0.0,0.25733557,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26139045,0.26139045,0.0,0.26139045,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.265844,0.265844,0.0,0.265844,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26995683,0.26995683,0.0,0.26995683,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27277455,0.27277455,0.0,0.27277455,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27490026,0.27490026,0.0,0.27490026,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27654088,0.27654088,0.0,0.27654088,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2775427,0.2775427,0.0,0.2775427,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27877367,0.27877367,0.0,0.27877367,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28072998,0.28072998,0.0,0.28072998,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28388724,0.28388724,0.0,0.28388724,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27676246,0.27676246,0.0,0.27676246,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.25410837,0.25410837,0.0,0.25410837,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.22836545,0.22836545,0.0,0.22836545,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.22311863,0.22311863,0.0,0.22311863,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.22525436,0.22525436,0.0,0.22525436,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.19438882,0.19438882,0.0,0.19438882,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.16035214,0.16035214,0.0,0.16035214,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.18098256,0.18098256,0.0,0.18098256,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.21612097,0.21612097,0.0,0.21612097,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.22495073,0.22495073,0.0,0.22495073,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.23939638,0.23939638,0.0,0.23939638,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26086307,0.26086307,0.0,0.26086307,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27512032,0.27512032,0.0,0.27512032,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28225827,0.28225827,0.0,0.28225827,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28850242,0.28850242,0.0,0.28850242,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29265994,0.29265994,0.0,0.29265994,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29507655,0.29507655,0.0,0.29507655,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29731998,0.29731998,0.0,0.29731998,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29851863,0.29851863,0.0,0.29851863,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29918832,0.29918832,0.0,0.29918832,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.30023587,0.30023587,0.0,0.30023587,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.30140194,0.30140194,0.0,0.30140194,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.30301166,0.30301166,0.0,0.30301166,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3044993,0.3044993,0.0,0.3044993,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29988575,0.29988575,0.0,0.29988575,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28750357,0.28750357,0.0,0.28750357,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27206972,0.27206972,0.0,0.27206972,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.25871193,0.25871193,0.0,0.25871193,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2530214,0.2530214,0.0,0.2530214,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.25810888,0.25810888,0.0,0.25810888,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26678777,0.26678777,0.0,0.26678777,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2738072,0.2738072,0.0,0.2738072,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27858886,0.27858886,0.0,0.27858886,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2785454,0.2785454,0.0,0.2785454,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2778384,0.2778384,0.0,0.2778384,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27981067,0.27981067,0.0,0.27981067,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28282973,0.28282973,0.0,0.28282973,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28535208,0.28535208,0.0,0.28535208,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28715658,0.28715658,0.0,0.28715658,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28985575,0.28985575,0.0,0.28985575,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2933355,0.2933355,0.0,0.2933355,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29587567,0.29587567,0.0,0.29587567,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29818907,0.29818907,0.0,0.29818907,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.30086863,0.30086863,0.0,0.30086863,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3030316,0.3030316,0.0,0.3030316,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.30409354,0.30409354,0.0,0.30409354,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3068113,0.3068113,0.0,0.3068113,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3102262,0.3102262,0.0,0.3102262,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.31037265,0.31037265,0.0,0.31037265,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3051847,0.3051847,0.0,0.3051847,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29656044,0.29656044,0.0,0.29656044,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27981496,0.27981496,0.0,0.27981496,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2614805,0.2614805,0.0,0.2614805,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.25920868,0.25920868,0.0,0.25920868,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26418146,0.26418146,0.0,0.26418146,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26834467,0.26834467,0.0,0.26834467,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27814025,0.27814025,0.0,0.27814025,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29345128,0.29345128,0.0,0.29345128,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.30810377,0.30810377,0.0,0.30810377,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.31800464,0.31800464,0.0,0.31800464,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3230722,0.3230722,0.0,0.3230722,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.32565928,0.32565928,0.0,0.32565928,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3270298,0.3270298,0.0,0.3270298,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.32788652,0.32788652,0.0,0.32788652,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.32841817,0.32841817,0.0,0.32841817,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.32862243,0.32862243,0.0,0.32862243,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.32944736,0.32944736,0.0,0.32944736,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.33003736,0.33003736,0.0,0.33003736,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.33049607,0.33049607,0.0,0.33049607,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3316081,0.3316081,0.0,0.3316081,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.33331937,0.33331937,0.0,0.33331937,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.33425534,0.33425534,0.0,0.33425534,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.32634103,0.32634103,0.0,0.32634103,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3084684,0.3084684,0.0,0.3084684,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2849825,0.2849825,0.0,0.2849825,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.259292,0.259292,0.0,0.259292,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.21863617,0.21863617,0.0,0.21863617,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.17334871,0.17334871,0.0,0.17334871,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.16025975,0.16025975,0.0,0.16025975,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.17994282,0.17994282,0.0,0.17994282,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.20028016,0.20028016,0.0,0.20028016,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.21698311,0.21698311,0.0,0.21698311,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.24205582,0.24205582,0.0,0.24205582,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2669006,0.2669006,0.0,0.2669006,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28367826,0.28367826,0.0,0.28367826,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2919281,0.2919281,0.0,0.2919281,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29568833,0.29568833,0.0,0.29568833,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2976634,0.2976634,0.0,0.2976634,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29900706,0.29900706,0.0,0.29900706,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3003013,0.3003013,0.0,0.3003013,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.3002308,0.3002308,0.0,0.3002308,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29946208,0.29946208,0.0,0.29946208,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29925156,0.29925156,0.0,0.29925156,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.30004284,0.30004284,0.0,0.30004284,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.30058077,0.30058077,0.0,0.30058077,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2999202,0.2999202,0.0,0.2999202,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2919101,0.2919101,0.0,0.2919101,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27861294,0.27861294,0.0,0.27861294,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.25920194,0.25920194,0.0,0.25920194,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.23299262,0.23299262,0.0,0.23299262,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.19242734,0.19242734,0.0,0.19242734,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.14252996,0.14252996,0.0,0.14252996,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.10744969,0.10744969,0.0,0.10744969,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.11064394,0.11064394,0.0,0.11064394,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.14731078,0.14731078,0.0,0.14731078,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.1695621,0.1695621,0.0,0.1695621,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.19286153,0.19286153,0.0,0.19286153,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.22798061,0.22798061,0.0,0.22798061,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.24908602,0.24908602,0.0,0.24908602,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26044142,0.26044142,0.0,0.26044142,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2654704,0.2654704,0.0,0.2654704,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26965678,0.26965678,0.0,0.26965678,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27325758,0.27325758,0.0,0.27325758,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27525932,0.27525932,0.0,0.27525932,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2768408,0.2768408,0.0,0.2768408,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2778288,0.2778288,0.0,0.2778288,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27840406,0.27840406,0.0,0.27840406,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27914232,0.27914232,0.0,0.27914232,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2804533,0.2804533,0.0,0.2804533,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28208297,0.28208297,0.0,0.28208297,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27891815,0.27891815,0.0,0.27891815,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27168727,0.27168727,0.0,0.27168727,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.24444517,0.24444517,0.0,0.24444517,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.20042853,0.20042853,0.0,0.20042853,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.17124029,0.17124029,0.0,0.17124029,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.16083828,0.16083828,0.0,0.16083828,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.12297344,0.12297344,0.0,0.12297344,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.08571727,0.08571727,0.0,0.08571727,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.103484794,0.103484794,0.0,0.103484794,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.14668411,0.14668411,0.0,0.14668411,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.13018939,0.13018939,0.0,0.13018939,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.13919272,0.13919272,0.0,0.13919272,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.17678824,0.17678824,0.0,0.17678824,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.23667029,0.23667029,0.0,0.23667029,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.25387967,0.25387967,0.0,0.25387967,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2646522,0.2646522,0.0,0.2646522,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.27331537,0.27331537,0.0,0.27331537,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2778054,0.2778054,0.0,0.2778054,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2798396,0.2798396,0.0,0.2798396,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28206187,0.28206187,0.0,0.28206187,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.28570515,0.28570515,0.0,0.28570515,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29042384,0.29042384,0.0,0.29042384,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.2949996,0.2949996,0.0,0.2949996,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.29532206,0.29532206,0.0,0.29532206,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.287604,0.287604,0.0,0.287604,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.26851442,0.26851442,0.0,0.26851442,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.23859273,0.23859273,0.0,0.23859273,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.20745808,0.20745808,0.0,0.20745808,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.16042265,0.16042265,0.0,0.16042265,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.08804338,0.08804338,0.0,0.08804338,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.05305581,0.05305581,0.0,0.05305581,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.039768517,0.039768517,0.0,0.039768517,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.050567962,0.050567962,0.0,0.050567962,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.09014812,0.09014812,0.0,0.09014812,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.16489978,0.16489978,0.0,0.16489978,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.20768368,0.20768368,0.0,0.20768368,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
0.23948167,0.23948167,0.0,0.23948167,0.0,0.0,0.0,0.17647754,0.0,0.0,,,,0.0,0.0
