System elec. CE,System nat. gas CE,Total CE ex equip,Total system CE,CoSP rooms heating CE [obs],CoSP rooms cooling CE [obs],CoSP rooms humid. CE [obs],CoSP rooms dehum. CE [obs],CoSP mech vent htg CE [obs],CoSP mech vent clg CE [obs],CoSP mech vent dehum CE [obs],System LPG CE,System biogas CE,System oil CE,System coal CE,System anthracite CE,System smokeless CE,System dual fuel CE,System biomass CE,System elec. (misc.) CE,System grid disp. elec. CE,System waste heat CE,System Misc. A CE,System Misc. B CE,System Misc. C CE,System Misc. D CE,System Misc. E CE,System Misc. F CE,System Misc. G CE,System Misc. H CE,System Misc. I CE,System Misc. J CE,System Misc. K CE,System Misc. L CE,System Misc. M CE,System Misc. N CE,System Misc. O CE,System Misc. P CE,System Misc. Q CE,System Misc. R CE,System Misc. S CE,System Misc. T CE,System Misc. U CE,System Misc. V CE,System Misc. W CE,System Misc. X CE,System Misc. Y CE,System Misc. Z CE,System grid disp. elec. PV CE,System bivalent heating CE,Lights nat. gas CE,Lights LPG CE,Lights biogas CE,Lights oil CE,Lights coal CE,Lights anthracite CE,Lights smokeless CE,Lights dual fuel CE,Lights biomass CE,Lights elec. CE,Lights grid disp. elec. CE,Lights waste heat CE,Lights Misc. A CE,Lights Misc. B CE,Lights Misc. C CE,Lights Misc. D CE,Lights Misc. E CE,Lights Misc. F CE,Lights Misc. G CE,Lights Misc. H CE,Lights Misc. I CE,Lights Misc. J CE,Lights Misc. K CE,Lights Misc. L CE,Lights Misc. M CE,Lights Misc. N CE,Lights Misc. O CE,Lights Misc. P CE,Lights Misc. Q CE,Lights Misc. R CE,Lights Misc. S CE,Lights Misc. T CE,Lights Misc. U CE,Lights Misc. V CE,Lights Misc. W CE,Lights Misc. X CE,Lights Misc. Y CE,Lights Misc. Z CE,Total lights CE,Equip nat. gas CE,Equip LPG CE,Equip biogas CE,Equip oil CE,Equip coal CE,Equip anthracite CE,Equip smokeless CE,Equip dual fuel CE,Equip biomass CE,Equip elec. CE,Equip grid disp. elec. CE,Equip waste heat CE,Equip Misc. A CE,Equip Misc. B CE,Equip Misc. C CE,Equip Misc. D CE,Equip Misc. E CE,Equip Misc. F CE,Equip Misc. G CE,Equip Misc. H CE,Equip Misc. I CE,Equip Misc. J CE,Equip Misc. K CE,Equip Misc. L CE,Equip Misc. M CE,Equip Misc. N CE,Equip Misc. O CE,Equip Misc. P CE,Equip Misc. Q CE,Equip Misc. R CE,Equip Misc. S CE,Equip Misc. T CE,Equip Misc. U CE,Equip Misc. V CE,Equip Misc. W CE,Equip Misc. X CE,Equip Misc. Y CE,Equip Misc. Z CE,Total equip CE,Total nat. gas CE,Total LPG CE,Total biogas CE,Total oil CE,Total coal CE,Total anthracite CE,Total smokeless CE,Total dual fuel CE,Total biomass CE,Total elec. CE,Total elec. (misc.) CE,Total grid disp. elec. CE,Total waste heat CE,Total Misc. A CE,Total Misc. B CE,Total Misc. C CE,Total Misc. D CE,Total Misc. E CE,Total Misc. F CE,Total Misc. G CE,Total Misc. H CE,Total Misc. I CE,Total Misc. J CE,Total Misc. K CE,Total Misc. L CE,Total Misc. M CE,Total Misc. N CE,Total Misc. O CE,Total Misc. P CE,Total Misc. Q CE,Total Misc. R CE,Total Misc. S CE,Total Misc. T CE,Total Misc. U CE,Total Misc. V CE,Total Misc. W CE,Total Misc. X CE,Total Misc. Y CE,Total Misc. Z CE,Total grid disp. elec. PV CE,Total bivalent heating CE,Total CE,NCM heating CE,NCM cooling CE,NCM CH(C)P CE,NCM auxiliary CE,NCM lighting CE,NCM DHW CE,NCM total CE [ex renewables],NCM heat pump heating CE
0.18801203,0.31334653,0.50135857,0.50135857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.31334653,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50135857,,,,,,,,
0.18801203,0.31705007,0.5050621,0.5050621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.31705007,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5050621,,,,,,,,
0.18801203,0.32009307,0.5081051,0.5081051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.32009307,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5081051,,,,,,,,
0.18801203,0.32108682,0.5090989,0.5090989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.32108682,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5090989,,,,,,,,
0.18801203,0.3202331,0.5082451,0.5082451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3202331,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5082451,,,,,,,,
0.18801203,0.3229898,0.5110018,0.5110018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3229898,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5110018,,,,,,,,
0.18801203,0.3292575,0.5172695,0.5172695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3292575,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5172695,,,,,,,,
0.18801203,0.30572826,0.4937403,0.4937403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.30572826,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4937403,,,,,,,,
0.18801203,0.2577086,0.44572064,0.44572064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2577086,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44572064,,,,,,,,
0.18801203,0.21571742,0.40372944,0.40372944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.21571742,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40372944,,,,,,,,
0.18801203,0.16080153,0.34881356,0.34881356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.16080153,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34881356,,,,,,,,
0.18801203,0.14406633,0.33207837,0.33207837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.14406633,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33207837,,,,,,,,
0.18801203,0.14196984,0.32998186,0.32998186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.14196984,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32998186,,,,,,,,
0.18801203,0.16466837,0.3526804,0.3526804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.16466837,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3526804,,,,,,,,
0.18801203,0.2416516,0.42966363,0.42966363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2416516,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42966363,,,,,,,,
0.18801203,0.28933787,0.4773499,0.4773499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28933787,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4773499,,,,,,,,
0.18801203,0.30594584,0.49395788,0.49395788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.30594584,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49395788,,,,,,,,
0.18801203,0.3168448,0.5048568,0.5048568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3168448,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5048568,,,,,,,,
0.18801203,0.32638523,0.51439726,0.51439726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.32638523,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51439726,,,,,,,,
0.18801203,0.33353373,0.52154577,0.52154577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.33353373,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52154577,,,,,,,,
0.18801203,0.33940494,0.52741694,0.52741694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.33940494,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52741694,,,,,,,,
0.18801203,0.34480128,0.5328133,0.5328133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.34480128,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5328133,,,,,,,,
0.18801203,0.34799767,0.53600967,0.53600967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.34799767,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53600967,,,,,,,,
0.18801203,0.3492028,0.5372149,0.5372149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3492028,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5372149,,,,,,,,
0.18801203,0.34934428,0.5373563,0.5373563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.34934428,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5373563,,,,,,,,
0.18801203,0.34824887,0.5362609,0.5362609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.34824887,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5362609,,,,,,,,
0.18801203,0.34662226,0.5346343,0.5346343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.34662226,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5346343,,,,,,,,
0.18801203,0.3449786,0.53299063,0.53299063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3449786,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53299063,,,,,,,,
0.18801203,0.34256554,0.53057754,0.53057754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.34256554,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53057754,,,,,,,,
0.18801203,0.3406185,0.5286305,0.5286305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3406185,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5286305,,,,,,,,
0.18801203,0.33876157,0.5267736,0.5267736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.33876157,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5267736,,,,,,,,
0.18801203,0.32336766,0.5113797,0.5113797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.32336766,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5113797,,,,,,,,
0.18801203,0.3064096,0.49442163,0.49442163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3064096,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49442163,,,,,,,,
0.18801203,0.29811326,0.4861253,0.4861253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.29811326,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4861253,,,,,,,,
0.18801203,0.29176593,0.47977796,0.47977796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.29176593,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47977796,,,,,,,,
0.18801203,0.2855996,0.47361162,0.47361162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2855996,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47361162,,,,,,,,
0.18801203,0.28344968,0.4714617,0.4714617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28344968,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4714617,,,,,,,,
0.18801203,0.28411356,0.4721256,0.4721256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28411356,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4721256,,,,,,,,
0.18801203,0.28536847,0.4733805,0.4733805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28536847,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4733805,,,,,,,,
0.18801203,0.284451,0.47246304,0.47246304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.284451,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47246304,,,,,,,,
0.18801203,0.28185192,0.46986395,0.46986395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28185192,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46986395,,,,,,,,
0.18801203,0.2802209,0.46823293,0.46823293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2802209,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46823293,,,,,,,,
0.18801203,0.2789775,0.46698955,0.46698955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2789775,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46698955,,,,,,,,
0.18801203,0.28009307,0.4681051,0.4681051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28009307,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4681051,,,,,,,,
0.18801203,0.28331202,0.47132406,0.47132406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28331202,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47132406,,,,,,,,
0.18801203,0.2855957,0.47360772,0.47360772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2855957,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47360772,,,,,,,,
0.18801203,0.28673854,0.47475058,0.47475058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28673854,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47475058,,,,,,,,
0.18801203,0.28879306,0.4768051,0.4768051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28879306,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4768051,,,,,,,,
0.18801203,0.2936641,0.48167613,0.48167613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2936641,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48167613,,,,,,,,
0.18801203,0.29892296,0.486935,0.486935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.29892296,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.486935,,,,,,,,
0.18801203,0.3033077,0.49131975,0.49131975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3033077,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49131975,,,,,,,,
0.18801203,0.31031734,0.49832937,0.49832937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.31031734,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49832937,,,,,,,,
0.18801203,0.31772158,0.5057336,0.5057336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.31772158,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5057336,,,,,,,,
0.18801203,0.3203803,0.50839233,0.50839233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3203803,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50839233,,,,,,,,
0.18801203,0.32152694,0.509539,0.509539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.32152694,,,,,,,,,0.18801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509539,,,,,,,,
