Air temperature,CIBSE F1 factor,CIBSE F2 factor,Dry resultant temperature,CIBSE interm. heating correction,Environmental temperature,CIBSE thermal response,Mean radiant temperature,CIBSE interm. plant size,Dew-point temperature,Heating set point,Cooling set point,Plant profile,HVAC zone cooling setpoint,HVAC zone heating setpoint,Heating occupied and available,Cooling occupied and available,People dissatisfied,Predicted mean vote,Comfort index,CLO,PMV  (ASHRAE 55 Analytical),PPD  (ASHRAE 55 Analytical),CLO  (ASHRAE 55 Analytical),PMV  (ASHRAE 55 Analytical direct-solar),PPD  (ASHRAE 55 Analytical direct-solar),CLO  (ASHRAE 55 Analytical direct-solar),MRT  (ASHRAE 55 Analytical direct-solar),Top  (ASHRAE 55 Analytical direct-solar),PMV  (ASHRAE 55 Adaptive),PPD  (ASHRAE 55 Adaptive),CLO  (ASHRAE 55 Adaptive),PMV  (ASHRAE 55 Adaptive direct-solar),PPD  (ASHRAE 55 Adaptive direct-solar),CLO  (ASHRAE 55 Adaptive direct-solar),MRT  (ASHRAE 55 Adaptive direct-solar),Top  (ASHRAE 55 Adaptive direct-solar),PMV(ISO 7730 nominal air speed),PPD(ISO 7730 nominal air speed),PMV(ISO 7730 elevated air speed),PPD(ISO 7730 elevated air speed),PMV(ISO 7730 nom & elev air speed cat A),PPD(ISO 7730 nom & elev air speed cat A),PMV(ISO 7730 nom & elev air speed cat B),PPD(ISO 7730 nom & elev air speed cat B),PMV(ISO 7730 nom & elev air speed cat C),PPD(ISO 7730 nom & elev air speed cat C),Relative humidity,Moisture content,Wet bulb temperature,Standard effective temperature,Operative temperature (ASHRAE),Operative temperature (TM 52/CIBSE),Degrees > Max. adaptive temp. (TM 52 criterion 1),Daily weighted exceedance (TM 52 criterion 2),Room CO2 concentration,Space conditioning sensible,Steady state heating plant load,Heating plant sensible load,Cooling plant sensible load,Room heating load [obs],Room cooling load [obs],Internal gain,Lighting gain,Equipment gain,People gain,Solar gain,External conduction gain,Internal conduction gain,Conduction gain,Air exch ext vent gain [obs],Air exch int vent gain [obs],Air system input sensible,Aux vent gain,Natural vent gain,Infiltration gain,Free cooling vent gain,Conditioned vent gain [obs],Duct conduction gain,Duct leakage sensible gain,MacroFlo ext vent gain,MacroFlo int vent gain,Air exch external vent [obs],Air exch internal vent [obs],ApSys air supply,ApHVAC air supply,System air supply [obs],Auxiliary vent,Auxiliary vent temperature,Natural vent,Infiltration,Free cooling vent,Duct leakage inflow,Conditioned vent [obs],MacroFlo external vent,MacroFlo internal vent,Space conditioning latent,Room humidification load [obs],Room dehum load [obs],Humidification plant load,Dehumidification plant load,Cooling + dehum plant load,Internal latent gain,Equipment latent gain,People latent gain,Number of people,DHW demand load,DHW demand flow,DHW target supply temperature,DHW supply temperature,Daylight illuminance 1,Daylight illuminance 2,Air exch ext vent lat gain [obs],Air exch int vent lat gain [obs],Air system input latent,Vent/infiltr. latent gain,Aux vent lat gain,Duct leakage lat gain,Natural vent lat gain,Infiltration lat gain,Free cooling vent lat gain,Conditioned vent lat gain [obs],MacroFlo ext vent lat gain,MacroFlo int vent lat gain,Convective room plant load,Convective lighting gain,Convective equipment gain,Convective people gain,NCM sensible load,Conduction gain - external walls,Conduction gain - roofs,Conduction gain - ground/exposed floors,Conduction gain - external doors,Conduction gain - external windows,Conduction gain - rooflights,Conduction gain - internal walls,Conduction gain - ceilings,Conduction gain - internal floors,Conduction gain - internal doors,Conduction gain - internal glazing,Process simulation latent gain,Process simulation sensible gain,Air & furniture dynamics gain,System occupied and available,System operation and available
22.641264,,,22.6437,,,,22.646133,,0.8628057,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.65987,0.0040343557,11.788362,,22.6437,22.642536,0.0,0.0,0.0004000069,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,1002.5596,-566.7392,-423.53802,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.024882,0.0,0.0
22.606962,,,22.593523,,,,22.580082,,0.862779,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.709108,0.0040343474,11.774188,,22.593521,22.599941,0.0,0.0,0.00040000695,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,776.0814,-439.86627,-362.65994,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.426998,0.0,0.0
22.432264,,,22.409943,,,,22.38762,,0.8627943,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.961971,0.004034352,11.699996,,22.409943,22.420605,0.0,0.0,0.00040000695,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,518.4482,-298.98224,-271.94275,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,47.23571,0.0,0.0
22.23806,,,22.220243,,,,22.202427,,0.86273897,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.246506,0.0040343357,11.616523,,22.220243,22.228752,0.0,0.0,0.00040000695,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,406.9906,-237.73251,-212.4052,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,39.173985,0.0,0.0
22.108109,,,22.096205,,,,22.084301,,0.8627714,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.439157,0.0040343455,11.561545,,22.096205,22.10189,0.0,0.0,0.00040000695,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,364.332,-217.49075,-175.39944,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,26.015625,0.0,0.0
22.002625,,,21.992443,,,,21.982264,,0.86273324,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.596687,0.0040343343,11.515666,,21.992443,21.997305,0.0,0.0,0.000400007,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,299.40808,-187.7809,-137.50172,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.471264,0.0,0.0
21.880518,,,21.865007,,,,21.849493,,0.8627199,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.780523,0.0040343306,11.463765,,21.865005,21.872416,0.0,0.0,0.00040000706,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,170.13028,-131.50133,-79.04859,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,36.310562,0.0,0.0
21.676477,,,21.658031,,,,21.639584,,0.8626741,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.091143,0.004034317,11.375531,,21.658031,21.666842,0.0,0.0,0.000400007,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,25.667162,-80.18559,0.7152102,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,49.26941,0.0,0.0
21.47982,,,21.466492,,,,21.453167,,0.86259973,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.394617,0.004034295,11.291116,,21.466494,21.472858,0.0,0.0,0.00040000697,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-107.15773,59.938396,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.34436,0.0,0.0
21.307865,,,21.299482,,,,21.291103,,0.8625921,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.663475,0.004034293,11.21688,,21.299484,21.303486,0.0,0.0,0.00040000695,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-150.17346,110.13187,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,36.873993,0.0,0.0
21.164358,,,21.160309,,,,21.156261,,0.8625711,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.890274,0.004034287,11.154464,,21.160309,21.162243,0.0,0.0,0.00040000695,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-184.06276,150.50266,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30.916107,0.0,0.0
21.046139,,,21.046206,,,,21.046272,,0.86260164,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.078907,0.004034296,11.102618,,21.046206,21.046175,0.0,0.0,0.00040000695,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-207.84778,181.18332,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.603504,0.0,0.0
20.951468,,,20.954308,,,,20.957146,,0.8624891,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.230812,0.0040342626,11.061585,,20.954308,20.95295,0.0,0.0,0.00040000695,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-227.60205,205.00294,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.793352,0.0,0.0
20.86634,,,20.871037,,,,20.87573,,0.8625444,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.368551,0.004034279,11.0245905,,20.871037,20.868793,0.0,0.0,0.00040000697,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-247.01851,226.42496,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,18.940075,0.0,0.0
20.802876,,,20.8119,,,,20.820923,,0.8625139,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.471643,0.00403427,10.996709,,20.8119,20.80759,0.0,0.0,0.00040000697,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,45.14263,-289.2749,232.14766,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.152238,0.0,0.0
20.930105,,,20.97817,,,,21.026237,,0.8625215,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.265335,0.0040342724,11.052556,,20.978172,20.955214,0.0,0.0,0.00040000706,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,645.6332,-615.2681,58.189816,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-80.744,0.0,0.0
21.43392,,,21.484602,,,,21.535282,,0.8626722,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.466206,0.0040343157,11.2708845,,21.4846,21.460396,0.0,0.0,0.00040000695,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,1071.6735,-826.4762,-125.875534,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-107.31937,0.0,0.0
21.680252,,,21.702532,,,,21.724813,,0.86267984,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.085363,0.0040343185,11.377114,,21.702534,21.69189,0.0,0.0,0.00040000706,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,826.67053,-706.23413,-91.15967,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-23.891445,0.0,0.0
21.711882,,,21.73371,,,,21.755537,,0.86268556,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.036938,0.0040343204,11.39133,,21.73371,21.723284,0.0,0.0,0.00040000706,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,713.92505,-642.63336,-61.83931,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-7.2278557,0.0,0.0
21.783834,,,21.812956,,,,21.842073,,0.8627008,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.92717,0.0040343245,11.422402,,21.812954,21.799047,0.0,0.0,0.00040000706,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,757.89355,-644.2853,-88.039276,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-22.486794,0.0,0.0
21.91141,,,21.94459,,,,21.977772,,0.8626932,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.733816,0.0040343227,11.476647,,21.944592,21.928741,0.0,0.0,0.00040000706,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,838.4344,-665.9855,-135.22934,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-34.447662,0.0,0.0
22.080318,,,22.111803,,,,22.143288,,0.8627714,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.480564,0.0040343455,11.549008,,22.111803,22.096766,0.0,0.0,0.00040000706,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,944.8537,-696.78076,-204.61789,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-40.85126,0.0,0.0
22.238186,,,22.260118,,,,22.282051,,0.8627256,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.246294,0.0040343315,11.616572,,22.260118,22.249643,0.0,0.0,0.0004000071,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,948.3569,-669.20514,-247.97057,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-29.37226,0.0,0.0
22.31617,,,22.329563,,,,22.342957,,0.8628,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.131678,0.004034354,11.649936,,22.329563,22.323166,0.0,0.0,0.00040000706,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,877.00354,-608.7954,-254.72354,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.476402,0.0,0.0
22.352879,,,22.36288,,,,22.372879,,0.8627809,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.077843,0.0040343488,11.666127,,22.362879,22.358103,0.0,0.0,0.00040000706,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,823.7949,-566.0424,-252.02672,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-5.4572268,0.0,0.0
22.347319,,,22.351032,,,,22.35475,,0.8627542,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.085934,0.0040343404,11.663814,,22.351034,22.349258,0.0,0.0,0.00040000712,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,720.45703,-499.1227,-230.10349,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.2299004,0.0,0.0
22.290247,,,22.29249,,,,22.294731,,0.86273897,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.169647,0.0040343357,11.639161,,22.292488,22.291416,0.0,0.0,0.00040000718,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,629.1103,-443.34644,-199.35414,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.8489685,0.0,0.0
22.258347,,,22.27071,,,,22.283075,,0.8627733,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.216658,0.0040343464,11.625932,,22.27071,22.264807,0.0,0.0,0.00040000724,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,625.3527,-447.70615,-178.13364,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.3229063,0.0,0.0
22.289171,,,22.309792,,,,22.330414,,0.8627733,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.171293,0.0040343464,11.638726,,22.309792,22.299944,0.0,0.0,0.0004000073,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,674.6533,-468.57492,-191.03017,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-15.11201,0.0,0.0
22.39583,,,22.413673,,,,22.431515,,0.8627218,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.014957,0.004034331,11.6839075,,22.413673,22.405151,0.0,0.0,0.0004000073,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,814.32416,-524.2141,-263.91968,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-28.35689,0.0,0.0
22.3841,,,22.359632,,,,22.335163,,0.86276567,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03216,0.004034344,11.679061,,22.35963,22.371317,0.0,0.0,0.0004000073,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,497.92047,-351.6552,-200.28606,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,46.11971,0.0,0.0
21.950989,,,21.90678,,,,21.86257,,0.8627409,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.67426,0.0040343367,11.494147,,21.90678,21.927893,0.0,0.0,0.00040000727,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,19.587671,-140.77242,1.1882665,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,110.79454,0.0,0.0
21.573181,,,21.550234,,,,21.527287,,0.8626112,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.24999,0.0040342985,11.331264,,21.550234,21.561193,0.0,0.0,0.0004000073,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-176.6317,98.20501,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,72.35335,0.0,0.0
21.331388,,,21.32219,,,,21.312988,,0.86263597,19.0,23.000002,1.0,100.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.626585,0.004034306,11.226792,,21.32219,21.326582,0.0,0.0,0.0004000073,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-204.52896,155.46088,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,nan,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,60.0,60.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,45.28168,0.0,0.0
